Hora,Temperatura,Humidade,Pressao,Intensidade da Luz(lux),Intensidade da Luz(W/m2)
10:02,13.79,97.47,959.79,23242.03,190.51
10:02,13.82,97.65,959.62,26518.66,217.37
10:04,13.81,97.77,959.52,32416.8,265.72
10:04,13.88,97.78,959.74,37004.54,303.33
10:06,13.92,97.68,959.78,43558.18,357.05
10:06,13.92,97.81,959.72,48145.64,394.65
10:08,13.98,98.26,959.66,54043.82,443
10:08,14.03,98.18,959.72,60597.48,496.72
10:10,14.09,98.32,959.76,69772.56,571.93
10:10,14.11,98.12,959.71,82224.35,673.99
10:12,14.15,98.26,959.61,92710.01,759.94
10:12,14.27,98.3,959.53,101229.61,829.78
10:14,14.37,98.35,959.54,104506.42,856.64
10:14,14.46,98.24,959.65,105161.89,862.01
10:16,14.54,98.29,959.73,107128.05,878.13
10:16,14.65,98.12,959.76,109094.16,894.24
10:18,14.68,98.09,959.8000000000001,113681.72,931.85
10:18,14.74,98.04,959.86,126133.62,1033.92
10:20,14.72,98.12,959.88,122201.48,1001.69
10:20,14.75,98.25,959.78,126788.9,1039.29
10:22,14.76,98.23,959.87,128099.71,1050.03
10:22,14.81,98.24,960.08,122857.04,1007.06
10:24,14.85,98.24,960.08,116958.8,958.71
10:24,14.96,97.63,960.07,116303.43,953.34
10:26,15.06,97.31,960.1,113026.66,926.48
10:26,15.06,97.31,959.87,118924.67,974.83
10:28,15.13,97.11,959.9,122201.5,1001.69
10:28,15.13,97.22,959.83,124822.87,1023.17
10:30,15.16,97.08,959.8100000000001,130721.09,1071.52
10:30,15.14,97.04,959.87,130721.15,1071.52
10:32,15.14,97.32,959.97,108439.01,888.87
10:32,15.13,97.59,960.0500000000001,82224.69,674
10:34,15.13,97.83,960.01,103851.53,851.27
10:34,15.18,97.75,960.09,111060.57,910.36
10:36,15.18,97.69,960,117614.08,964.08
10:36,15.19,97.52,959.84,116303.2,953.34
10:38,15.2,97.59,959.9200000000001,123512.24,1012.43
10:38,15.2,97.6,959.75,118269.19,969.45
10:40,15.28,97.25,959.79,124167.47,1017.8
10:40,15.33,97.02,959.78,124167.46,1017.8
10:42,15.3,97.21,959.82,117613.9,964.08
10:42,15.3,96.97,959.86,125478.26,1028.55
10:44,15.39,97.01,959.88,129410.44,1060.78
10:44,15.34,97.2,959.89,132687.25,1087.64
10:46,15.36,97.01,959.85,136619.37,1119.87
10:46,15.39,96.88,959.86,143828.34,1178.96
10:48,15.41,96.99,959.77,141862.17,1162.84
10:48,15.47,96.73,959.77,136619.29,1119.87
10:50,15.53,96.49,959.75,130065.67,1066.15
10:50,15.56,96.17,959.82,127444.3,1044.66
10:52,15.56,96.36,959.96,119580.12,980.2
10:52,15.56,96.46,959.97,122856.93,1007.06
10:54,15.57,96.52,959.94,137930.18,1130.61
