Hora,Temperatura,Humidade,Pressao,Intensidade da Luz(lux),Intensidade da Luz(W/m2)
11:59,8.71,56.46,992.6800000000001,420423.08,3446.21
12:00,8.69,57.39,992.71,420423.11,3446.21
12:01,8.74,57.54,992.71,420423.11,3446.21
12:02,8.8,57.03,992.74,420423.14,3446.21
12:03,8.86,57.13,992.72,420423.12,3446.21
12:04,8.85,56.36,992.69,420423.09,3446.21
12:05,8.86,56.64,992.6700000000001,420423.07,3446.21
12:06,8.99,58.06,992.69,420423.09,3446.21
12:07,9.03,56.98,992.61,420423.01,3446.21
12:08,9.13,55.82,992.59,420422.99,3446.21
12:09,9.17,56.74,992.5600000000001,420422.96,3446.21
12:10,9.14,55.3,992.5600000000001,420422.96,3446.21
12:11,9.19,55.73,992.5500000000001,420422.95,3446.21
12:12,9.29,57.21,992.5500000000001,420422.95,3446.21
12:13,9.31,55.32,992.53,420422.93,3446.21
12:14,9.45,56.78,992.46,422388.94,3462.32
12:15,9.55,55.43,992.4200000000001,420422.82,3446.21
12:16,9.59,56.65,992.41,420422.81,3446.21
12:17,9.52,54.85,992.35,420422.75,3446.21
12:18,9.44,55.15,992.34,420422.74,3446.21
12:19,9.4,55.3,992.33,420422.73,3446.21
12:20,9.42,55.6,992.28,420422.68,3446.2
12:21,9.42,55.84,992.27,420422.67,3446.2
