Hora,Temperatura,Humidade,Pressao,Intensidade da Luz(lux),Intensidade da Luz(W/m2)
12:23,12.55,91.67,971.9,139908.22,1146.83
12:24,12.61,92.06,971.9300000000001,132699.29,1087.74
12:25,12.61,92.97,971.9,136631.42,1119.97
12:26,12.59,91.97,971.88,145151.08,1189.8
12:27,12.64,92.46,971.87,155636.83,1275.76
12:28,12.65,92.46,971.85,155636.81,1275.75
12:29,12.72,92.65,971.77,151704.57,1243.52
12:30,12.69,91.44,971.72,151049.16,1238.15
12:31,12.69,91.21,971.76,149738.48,1227.41
12:32,12.64,91.23,971.79,149083.15,1222.03
12:33,12.59,91.29,971.73,145806.29,1195.17
12:34,12.55,91.49,971.7,145806.26,1195.17
12:35,12.57,91.87,971.7,143840.18,1179.06
12:36,12.54,91.49,971.69,143184.81,1173.69
12:37,12.52,91.79,971.71,143840.19,1179.06
12:38,12.54,92.39,971.65,145806.21,1195.17
12:39,12.59,92.82,971.64,147772.28,1211.29
12:40,12.64,93.2,971.59,147116.87,1205.92
12:41,12.67,92.43,971.5600000000001,141873.96,1162.94
12:42,12.67,91.79,971.53,132043.53,1082.36
12:43,12.71,92.21,971.5600000000001,122213.16,1001.78
12:44,12.74,92.34,971.54,115004.18,942.69
12:45,12.76,91.12,971.58,111727.42,915.83
12:46,12.84,90.75,971.5500000000001,111727.39,915.83
12:47,12.88,90.61,971.5,111071.98,910.46
12:48,12.91,90.36,971.48,109761.24,899.71
12:49,12.89,90.14,971.44,113693.36,931.94
12:50,12.88,89.46,971.41,116314.77,953.43
12:51,12.89,90.38,971.4200000000001,115659.42,948.06
12:52,12.91,90.73,971.36,113693.28,931.94
12:53,12.93,90.39,971.37,111071.85,910.46
12:54,12.95,89.24,971.37,109105.77,894.34
12:55,12.93,88.87,971.34,112382.54,921.2
12:56,12.93,88.5,971.33,118936.13,974.92
12:57,12.93,88.33,971.36,128111.2,1050.13
12:58,12.98,89.59,971.3000000000001,149738.02,1227.4
12:59,12.96,88.23,971.27,335860.23,2753.05
13:00,13.01,87.88,971.27,211997.19,1737.74
13:01,13.05,88.93,971.23,215929.31,1769.97
13:02,13.06,87.61,971.21,223138.25,1829.06
13:03,13.12,88.87,971.21,215929.29,1769.97
13:04,13.16,88.76,971.2,202166.72,1657.16
13:05,13.17,87.95,971.1800000000001,194957.74,1598.07
13:06,13.2,88.98,971.19,185127.35,1517.49
13:07,13.22,87.73,971.1800000000001,179884.46,1474.51
13:08,13.24,88.61,971.1700000000001,179884.45,1474.51
13:09,13.26,87.78,971.13,179229.05,1469.14
13:10,13.26,86.79,971.14,179229.06,1469.14
13:11,13.27,87.84,971.09,181195.09,1485.26
13:12,13.24,86.99,971.02,177918.22,1458.4
13:13,13.26,86.92,971.0500000000001,172675.37,1415.42
13:14,13.26,87.75,971.01,164155.65,1345.58
13:15,13.24,86.23,970.98,153014.5,1254.26
13:16,13.29,87.4,971.02,143184.14,1173.68
13:17,13.29,86.95,971.02,128110.86,1050.12
13:18,13.3,86.37,970.97,114348.25,937.31
13:19,13.31,87.03,970.95,113692.87,931.94
13:20,13.33,86.59,970.96,113037.52,926.57
13:21,13.31,86.31,970.91,110416.03,905.08
13:22,13.34,87.5,970.91,104517.79,856.73
13:23,13.3,86.08,970.9,98619.54,808.38
13:24,13.33,87.92,970.88,98619.52,808.38
13:25,13.31,87.18,970.89,105173.13,862.1
13:26,13.3,87.58,970.89,120901.77,991.03
13:27,13.31,88.31,970.85,132698.21,1087.73
13:28,13.29,88.01,970.82,132698.18,1087.73
13:29,13.27,88.76,970.79,126144.55,1034.01
13:30,13.24,89.07,970.77,113692.69,931.94
13:31,13.27,89.56,970.8100000000001,107139.13,878.22
13:32,13.27,89.09,970.74,100585.46,824.5
13:33,13.26,89.41,970.7,94687.18,776.15
13:34,13.24,89.38,970.72,90099.68,738.55
13:35,13.19,89.47,970.7,88133.58,722.43
13:36,13.13,89.59,970.7,88133.58,722.43
13:37,13.12,89.7,970.7,92065.74,754.66
13:38,13.1,90.13,970.71,100585.43,824.5
13:39,13.09,89.37,970.73,111071.21,910.45
13:40,13.07,89.48,970.7,123523.02,1012.52
13:41,13.09,90.27,970.74,134664.18,1103.84
13:42,13.07,89.61,970.7,141873.1,1162.93
13:43,13.1,89.72,970.6700000000001,147771.31,1211.28
13:44,13.12,90.22,970.65,153014.17,1254.26
13:45,13.09,89.05,970.63,158912.39,1302.6
13:46,13.12,89.01,970.62,168742.78,1383.18
13:47,13.16,89.8,970.62,183160.7,1501.37
13:48,13.17,89.61,970.6,204132.2,1673.27
13:49,13.24,89.58,970.57,217894.73,1786.08
13:50,13.31,88.85,970.62,221171.58,1812.94
13:51,13.34,88.33,970.5600000000001,217894.72,1786.08
13:52,13.39,89.33,970.61,215928.69,1769.97
13:53,13.43,88.43,970.57,212651.85,1743.11
13:54,13.47,88.4,970.53,206753.57,1694.76
13:55,13.48,89.32,970.5500000000001,202166.07,1657.16
13:56,13.48,87.84,970.51,192990.99,1581.95
13:57,13.48,87.39,970.52,185126.68,1517.48
13:58,13.53,88.44,970.48,177917.68,1458.39
13:59,13.57,88.08,970.49,179883.77,1474.51
14:00,13.61,87.01,970.45,183815.89,1506.74
14:01,13.61,86.44,970.41,187092.65,1533.6
14:02,13.68,86.62,970.4200000000001,187092.66,1533.6
14:03,13.71,85.57,970.38,200855.18,1646.41
14:04,13.75,86.72,970.4,318164.64,2608
14:05,13.76,84.03,970.38,217239.18,1780.71
14:06,13.78,84.19,970.37,215928.45,1769.97
14:07,13.79,83.89,970.32,210030.16,1721.62
14:08,13.78,84.72,970.35,194956.91,1598.06
14:09,13.76,84.4,970.29,183160.37,1501.37
14:10,13.79,84.5,970.3000000000001,204131.9,1673.27
14:11,13.81,83.55,970.28,229035.56,1877.4
14:12,13.85,83.38,970.3100000000001,183160.39,1501.37
14:13,13.88,81.65,970.21,198233.57,1624.92
14:14,13.91,82.07,970.26,172019.22,1410.04
14:15,13.91,81.8,970.21,149081.57,1222.02
14:16,13.92,81.75,970.1800000000001,141872.58,1162.93
14:17,13.93,82.76,970.12,289983.88,2377
14:18,13.99,82.01,970.1,278187.38,2280.3
14:19,14.08,81.16,970.12,335859.08,2753.04
14:20,14.13,79.3,970.08,134008.16,1098.46
14:21,14.12,81.02,970.09,121556.33,996.4
14:22,14.08,80.71,970.07,120245.59,985.65
14:23,14.03,79.09,970.07,118934.87,974.91
14:24,13.96,80.79,970,113691.92,931.93
14:25,13.89,79.94,970,108449.04,888.96
14:26,13.85,80.82,969.99,105827.59,867.47
14:27,13.79,82.17,969.9300000000001,105172.17,862.1
14:28,13.76,82.51,969.9300000000001,105827.53,867.47
14:29,13.75,83.06,969.9200000000001,107793.6,883.58
14:30,13.71,83.05,969.91,112381.11,921.19
14:31,13.71,82.74,969.9,122866.86,1007.14
14:32,13.67,82.64,969.88,128109.72,1050.12
14:33,13.64,83,969.91,128109.75,1050.12
14:34,13.64,83.05,969.9200000000001,122211.52,1001.77
14:35,13.64,83.32,969.9300000000001,115657.93,948.05
14:36,13.58,83.11,969.85,109759.61,899.7
14:37,13.6,81.32,969.84,107138.16,878.21
14:38,13.6,82.38,969.8000000000001,109104.2,894.33
14:39,13.57,83.41,969.83,113691.75,931.93
14:40,13.58,84.12,969.82,115657.82,948.05
14:41,13.54,84.17,969.8000000000001,115657.8,948.05
14:42,13.51,84.82,969.8000000000001,115657.8,948.05
14:43,13.47,83.48,969.74,123522.06,1012.51
14:44,13.48,83.64,969.77,116968.49,958.79
14:45,13.48,84.15,969.76,158911.52,1302.6
14:46,13.47,84.6,969.74,120245.26,985.65
14:47,13.46,84.74,969.73,137939.97,1130.69
14:48,13.5,84.86,969.73,137939.97,1130.69
14:49,13.5,85.24,969.7,127454.18,1044.74
14:50,13.53,84.35,969.66,120900.54,991.02
14:51,13.51,84.01,969.66,117623.74,964.16
14:52,13.54,85.37,969.65,118934.45,974.91
14:53,13.53,84.64,969.6,121555.84,996.39
14:54,13.56,84.53,969.64,128109.48,1050.11
14:55,13.54,83.79,969.6,136629.12,1119.95
14:56,13.56,84.14,969.5600000000001,143182.68,1173.67
14:57,13.56,83.5,969.53,139905.85,1146.81
14:58,13.57,83.13,969.5,128764.7,1055.48
14:59,13.6,83.66,969.57,122866.53,1007.14
15:00,13.58,83.38,969.5500000000001,122211.15,1001.76
15:01,13.6,83.68,969.58,124832.62,1023.25
15:02,13.6,83.96,969.57,128109.41,1050.11
15:03,13.62,84.14,969.63,126143.39,1034
15:04,13.62,83.29,969.59,123521.91,1012.51
15:05,13.64,84.06,969.58,122866.54,1007.14
15:06,13.64,84.42,969.61,126143.37,1034
15:07,13.62,85.04,969.6,129420.16,1060.86
15:08,13.65,85.12,969.63,126798.75,1039.37
15:09,13.64,84.82,969.6,130075.52,1066.23
15:10,13.67,83.79,969.57,130075.49,1066.23
15:11,13.67,84.35,969.57,179882.85,1474.5
15:12,13.69,83.47,969.59,143838.07,1179.04
15:13,13.69,82.84,969.5500000000001,181193.55,1485.24
15:14,13.79,83.69,969.53,257215.29,2108.39
15:15,13.84,82.67,969.54,135973.7,1114.58
15:16,13.93,83.69,969.54,253283.14,2076.16
15:17,14.01,82.62,969.53,240175.93,1968.72
15:18,14.05,82.1,969.44,238865.12,1957.98
15:19,14.11,82.45,969.4200000000001,236243.66,1936.49
15:20,14.15,81.68,969.41,227723.97,1866.65
15:21,14.16,81.86,969.44,219859.68,1802.19
15:22,14.23,82.34,969.39,191679.15,1571.19
15:23,14.24,82.97,969.4300000000001,185125.59,1517.47
15:24,14.29,82.47,969.41,189057.73,1549.71
15:25,14.33,82.21,969.39,181848.75,1490.61
15:26,14.31,81.47,969.4200000000001,170052.3,1393.92
15:27,14.29,81.5,969.38,174639.78,1431.52
15:28,14.29,82.54,969.36,177261.2,1453.01
15:29,14.29,81.46,969.3000000000001,175950.42,1442.27
15:30,14.3,81.23,969.34,174639.74,1431.52
15:31,14.31,81.8,969.3000000000001,105171.54,862.09
15:32,14.29,82.03,969.32,94030.44,770.77
15:33,14.26,82.11,969.28,75680.32,620.35
15:34,14.23,81.94,969.23,77646.35,636.47
15:35,14.15,82.38,969.21,78301.69,641.84
15:36,14.08,82.32,969.16,105171.4,862.09
15:37,14.05,82.69,969.1700000000001,77646.29,636.47
15:38,14.01,82.92,969.1800000000001,76990.94,631.09
15:39,13.95,82.91,969.16,78957,647.21
15:40,13.93,82.7,969.16,77646.28,636.47
15:41,13.88,82.05,969.12,76990.88,631.09
15:42,13.85,82.93,969.09,75024.77,614.98
15:43,13.79,82.74,969.04,75024.72,614.98
15:44,13.76,83.12,969.08,76335.48,625.72
15:45,13.74,83.25,969.12,75680.16,620.35
15:46,13.71,82.35,969.12,75024.8,614.98
15:47,13.71,83.21,969.12,73714.08,604.23
15:48,13.68,83.29,969.16,72403.4,593.49
15:49,13.64,82,969.11,69781.91,572
15:50,13.65,82.22,969.1800000000001,67160.54,550.51
15:51,13.64,82.15,969.1700000000001,65194.45,534.4
15:52,13.64,81.42,969.1800000000001,62573.02,512.91
15:53,13.62,81.52,969.1700000000001,61262.29,502.17
15:54,13.61,81.78,969.14,58640.82,480.68
15:55,13.61,82.51,969.14,59296.18,486.05
15:56,13.54,85.74,969.1,56674.7,464.56
15:57,13.43,86.34,969.15,54053.31,443.07
15:58,13.34,85.3,969.11,53397.91,437.7
15:59,13.33,85.68,969.14,52087.22,426.96
16:00,13.3,84.94,969.11,51431.83,421.59
16:01,13.3,84.86,969.11,50776.47,416.21
16:02,13.26,86.44,969.09,50776.45,416.21
16:03,13.2,85.23,969.07,50776.43,416.21
16:04,13.19,86.27,969.11,50121.11,410.84
16:05,13.14,86.29,969.1,50121.1,410.84
16:06,13.1,83.06,969.0600000000001,50121.06,410.84
16:07,13.13,82.42,969.0500000000001,50776.41,416.21
16:08,13.13,84.81,969.11,50776.47,416.21
16:09,13.06,85.14,969.07,50776.43,416.21
16:10,13.01,84.12,969.07,50776.43,416.21
16:11,12.99,83.4,969,50121,410.84
16:12,12.96,83.14,968.98,49465.62,405.47
16:13,12.95,85.06,968.96,48154.88,394.73
16:14,12.92,84.95,968.99,46844.19,383.98
16:15,12.89,86.43,968.95,45533.43,373.24
16:16,12.81,86.61,968.94,44222.7,362.49
16:17,12.75,86.72,968.97,42912.01,351.75
16:18,12.69,86.78,968.98,42256.66,346.38
16:19,12.68,86.66,969.03,41601.35,341.01
16:20,12.61,87.37,969.04,40946,335.63
16:21,12.52,86.55,969.03,40290.63,330.26
16:22,12.5,86.67,969.02,39635.26,324.89
16:23,12.51,85.56,969.04,38324.56,314.15
16:24,12.54,85.28,969.01,37013.81,303.4
16:25,12.54,84.62,969,36358.44,298.03
16:26,12.57,83.64,968.98,35047.7,287.29
16:27,12.65,81.87,968.9200000000001,33736.92,276.54
16:28,12.84,79.69,968.83,32426.11,265.8
16:29,12.96,79.12,968.78,31115.34,255.05
16:30,13.06,78.21,968.76,30459.96,249.68
16:31,13.13,77.26,968.75,29804.59,244.31
16:32,13.24,76.61,968.74,28493.86,233.56
16:33,13.24,77.11,968.79,27838.55,228.19
16:34,13.19,77.57,968.78,26527.82,217.45
16:35,13.1,78.15,968.79,25872.47,212.08
16:36,13.07,78.83,968.8000000000001,24561.76,201.33
16:37,13.07,77.5,968.75,23250.99,190.59
16:38,13.05,77.56,968.75,22595.63,185.22
16:39,13.03,77.39,968.78,21284.94,174.47
16:40,13.01,77.2,968.77,20629.57,169.1
16:41,13.01,76.66,968.76,19318.84,158.36
16:42,12.99,76.97,968.8100000000001,18008.17,147.61
16:43,12.98,76.74,968.84,17352.84,142.24
16:44,12.96,76.43,968.82,16042.1,131.5
16:45,12.95,76.28,968.75,15386.67,126.12
16:46,12.89,76.28,968.76,14731.32,120.75
16:47,12.91,76.05,968.8000000000001,13420.64,110.01
16:48,12.88,76.31,968.75,12765.23,104.64
16:49,12.88,76.42,968.77,12109.89,99.26
16:50,12.89,76.32,968.7,10799.1,88.52
16:51,12.91,76.09,968.6700000000001,10143.71,83.15
16:52,12.93,75.82,968.63,9488.31,77.78
16:53,12.92,76.23,968.64,8832.96,72.4
16:54,12.92,76.24,968.6800000000001,8177.64,67.03
16:55,12.84,76.42,968.66,7522.26,61.66
16:56,12.79,76.45,968.66,6866.9,56.29
16:57,12.79,76.56,968.65,6211.53,50.92
16:58,12.74,76.89,968.6,5556.12,45.54
16:59,12.71,76.85,968.5500000000001,5556.07,45.54
17:00,12.68,77.2,968.57,4900.73,40.17
17:01,12.68,77.1,968.52,4900.68,40.17
17:02,12.65,77,968.51,4245.31,34.8
17:03,12.67,76.87,968.51,4245.31,34.8
17:04,12.59,76.95,968.5,2279.22,18.68
17:05,12.62,77,968.51,1623.87,13.31
17:06,12.59,77.24,968.46,1623.82,13.31
17:07,12.57,77.7,968.48,1623.84,13.31
17:08,12.47,79.13,968.5,968.5,7.94
17:09,12.34,79.51,968.51,968.51,7.94
17:10,12.19,80.37,968.51,968.51,7.94
17:11,12.12,80.16,968.53,968.53,7.94
17:12,12.06,80.61,968.5600000000001,313.2,2.57
17:13,11.96,81.3,968.5600000000001,313.2,2.57
17:14,11.91,81.53,968.5600000000001,313.2,2.57
17:15,11.82,82.01,968.5500000000001,313.19,2.57
17:16,11.78,82.53,968.57,313.21,2.57
17:17,11.68,82.48,968.5600000000001,313.2,2.57
17:18,11.62,82.71,968.53,313.17,2.57
17:19,11.57,82.81,968.5600000000001,313.2,2.57
17:20,11.5,83.08,968.65,313.29,2.57
17:21,11.37,83.55,968.62,313.26,2.57
17:22,11.26,83.78,968.61,313.25,2.57
17:23,11.29,83.73,968.58,313.22,2.57
17:24,11.24,83.64,968.6,313.24,2.57
17:25,11.19,83.84,968.63,313.27,2.57
17:26,11.17,83.87,968.62,313.26,2.57
17:27,11.13,83.64,968.64,313.28,2.57
17:28,11.12,83.81,968.63,313.27,2.57
17:29,11.09,83.76,968.63,313.27,2.57
17:30,11.09,83.47,968.62,313.26,2.57
17:31,11.14,83.46,968.59,313.23,2.57
17:32,11.2,83.32,968.54,313.18,2.57
17:33,11.24,83.46,968.53,313.17,2.57
17:34,11.24,83.2,968.52,313.16,2.57
17:35,11.23,83.3,968.5500000000001,313.19,2.57
17:36,11.19,83.31,968.54,313.18,2.57
17:37,11.17,83.42,968.52,313.16,2.57
17:38,11.14,83.66,968.5500000000001,313.19,2.57
