Hora,Temperatura,Humidade,Pressao,Intensidade da Luz(lux),Intensidade da Luz(W/m2)
12:18,10.95,97.92,975.76,308339.6,2527.46
12:19,11.02,98.24,975.78,306373.54,2511.34
12:20,10.99,97.46,975.79,286057.39,2344.81
12:21,11.01,97.58,975.82,255910.86,2097.7
12:22,11.03,97.45,975.8000000000001,229696.44,1882.82
12:23,11.09,98.1,975.8100000000001,217899.97,1786.13
12:24,11.07,97.32,975.9,206758.94,1694.8
12:25,11.02,97.02,975.8100000000001,198894.53,1630.34
12:26,11.05,96.98,975.77,194962.33,1598.11
12:27,11.03,97.17,975.8000000000001,192996.28,1581.99
12:28,11.13,97.64,975.78,189719.46,1555.13
12:29,11.14,97.75,975.78,185131.94,1517.53
12:30,11.16,97.42,975.69,177267.53,1453.06
12:31,11.13,96.44,975.7,166781.78,1367.11
12:32,11.09,96.71,975.66,157606.7,1291.9
12:33,11.09,97.01,975.71,151053.15,1238.18
12:34,11.07,96.8,975.72,147121,1205.95
12:35,11.09,96.97,975.6700000000001,149087.03,1222.07
12:36,11.1,97.32,975.69,156951.37,1286.53
12:37,11.07,96.96,975.66,168092.46,1377.85
12:38,11.13,97.28,975.61,183821.05,1506.78
12:39,11.12,96.95,975.61,198894.33,1630.34
12:40,11.13,97.54,975.59,213967.59,1753.89
12:41,11.12,96.9,975.54,223797.94,1834.47
12:42,11.09,96.85,975.52,238871.2,1958.03
12:43,11.12,97.21,975.54,253944.5,2081.58
12:44,11.09,96.95,975.48,265740.92,2178.28
12:45,11.19,97.42,975.48,278192.76,2280.35
12:46,11.16,97.38,975.49,286057.09,2344.81
12:47,11.16,96.95,975.49,284091.01,2328.69
12:48,11.21,97.08,975.51,276226.71,2264.23
12:49,11.24,96.8,975.53,259842.73,2129.93
12:50,11.26,96.36,975.49,246080.13,2017.12
12:51,11.3,96.74,975.51,238215.83,1952.66
12:52,11.33,96.09,975.48,234283.64,1920.42
12:53,11.37,96.02,975.52,221831.84,1818.36
12:54,11.4,95.82,975.51,208724.63,1710.92
12:55,11.42,96.24,975.51,198238.87,1624.96
12:56,11.41,95.85,975.47,187097.71,1533.64
12:57,11.38,95.6,975.46,179233.38,1469.18
12:58,11.34,94.81,975.46,179888.74,1474.55
12:59,11.34,94.98,975.44,193651.28,1587.36
13:00,11.34,94.91,975.45,200860.25,1646.45
13:01,11.33,94.88,975.39,200860.19,1646.45
13:02,11.37,95.53,975.4200000000001,200860.22,1646.45
13:03,11.38,95.49,975.44,200204.88,1641.08
13:04,11.41,95.75,975.44,194962,1598.1
13:05,11.37,95.31,975.44,189063.76,1549.76
13:06,11.33,95.35,975.45,181854.81,1490.66
13:07,11.34,95.45,975.4,174645.8,1431.57
13:08,11.33,95.7,975.41,168092.21,1377.85
13:09,11.31,94.99,975.44,160883.28,1318.76
13:10,11.31,95.23,975.45,151052.89,1238.18
13:11,11.37,95.92,975.45,143188.57,1173.72
13:12,11.4,96.35,975.4200000000001,134013.5,1098.51
13:13,11.35,96.24,975.41,128115.25,1050.16
13:14,11.38,96.33,975.4,124183.08,1017.93
13:15,11.38,96.58,975.4,123527.72,1012.56
13:16,11.4,96.58,975.41,124838.45,1023.3
13:17,11.4,96.72,975.38,126804.5,1039.42
13:18,11.41,96.24,975.36,132047.36,1082.39
13:19,11.38,95.64,975.35,136634.87,1120
13:20,11.42,95.37,975.35,143188.47,1173.72
13:21,11.48,95.62,975.3000000000001,145809.86,1195.2
13:22,11.51,95.7,975.26,147120.54,1205.95
13:23,11.56,95.23,975.29,147120.57,1205.95
13:24,11.6,95.17,975.22,145154.42,1189.83
13:25,11.56,94.94,975.24,145154.44,1189.83
13:26,11.62,95.32,975.24,145809.8,1195.2
13:27,11.58,94.73,975.23,143843.71,1179.09
13:28,11.56,94.44,975.23,141222.27,1157.6
13:29,11.58,94.81,975.21,135979.37,1114.62
13:30,11.57,94.74,975.22,130081.14,1066.28
13:31,11.54,94.83,975.2,124182.88,1017.93
13:32,11.54,94.76,975.19,117629.27,964.21
13:33,11.54,94.72,975.16,111075.64,910.49
13:34,11.54,95,975.15,104522.03,856.77
13:35,11.54,95.25,975.15,100589.87,824.54
13:36,11.54,94.55,975.09,97313.01,797.67
13:37,11.5,94.02,975.16,97313.08,797.68
13:38,11.5,94.18,975.12,98623.76,808.42
13:39,11.48,94.23,975.09,99934.45,819.16
13:40,11.47,94.35,975.12,101900.56,835.28
13:41,11.45,94.57,975.13,102555.93,840.65
13:42,11.41,94.34,975.1,104521.98,856.77
13:43,11.44,95.03,975.09,106488.05,872.88
13:44,11.4,94.74,975.08,107798.76,883.63
13:45,11.41,94.7,975.07,109109.47,894.37
13:46,11.4,94.69,975.07,109109.47,894.37
13:47,11.42,94.81,975.0600000000001,107798.74,883.63
13:48,11.41,94.87,975.08,106488.04,872.88
13:49,11.42,94.11,975.11,105177.35,862.14
13:50,11.45,94.01,975.08,105832.68,867.51
13:51,11.48,94.45,975.12,108454.16,889
13:52,11.48,94.04,975.0600000000001,113041.62,926.6
13:53,11.5,93.71,975.03,116973.75,958.83
13:54,11.48,93.9,975.03,121561.27,996.44
13:55,11.47,93.21,975.02,125493.42,1028.67
13:56,11.48,93.44,975.01,127459.49,1044.79
13:57,11.51,94.22,974.95,126804.07,1039.41
13:58,11.56,95.2,974.97,124182.65,1017.93
13:59,11.56,94.46,974.98,118284.42,969.58
14:00,11.53,94.05,974.99,113041.55,926.6
14:01,11.54,94.49,974.98,107798.66,883.63
14:02,11.54,93.77,975,105832.6,867.51
14:03,11.53,93.83,974.99,106487.95,872.88
14:04,11.53,94.36,974.99,107143.31,878.25
14:05,11.53,94.21,974.98,109109.38,894.37
14:06,11.54,94.45,974.94,111075.42,910.49
14:07,11.54,94,974.98,111730.82,915.86
14:08,11.54,94.19,974.97,112386.17,921.23
14:09,11.54,94.44,974.95,112386.15,921.23
14:10,11.57,94.19,974.97,113041.53,926.6
14:11,11.56,94.09,974.94,114352.22,937.35
14:12,11.57,94.33,974.99,116973.71,958.83
14:13,11.54,93.73,975,118284.44,969.58
14:14,11.56,93.68,975,119595.16,980.32
14:15,11.53,93.66,974.98,119595.14,980.32
14:16,11.51,93.48,975,118939.8,974.95
14:17,11.53,93.64,974.99,118939.79,974.95
14:18,11.56,93.82,974.98,121561.22,996.44
14:19,11.56,93.81,974.97,124838.01,1023.3
14:20,11.57,93.76,974.98,128114.82,1050.16
14:21,11.6,94.39,974.99,130736.27,1071.65
14:22,11.61,94.4,974.94,130736.22,1071.64
14:23,11.61,93.57,974.9200000000001,128770.12,1055.53
14:24,11.61,93.32,974.9200000000001,126148.68,1034.04
14:25,11.61,93.32,974.87,124182.55,1017.92
14:26,11.62,93.73,974.91,122871.87,1007.18
14:27,11.61,93.6,974.87,122871.83,1007.18
14:28,11.61,93.49,974.9,124182.58,1017.92
14:29,11.6,93.54,974.9,126804.02,1039.41
14:30,11.61,93.41,974.88,129425.44,1060.9
14:31,11.61,93.33,974.9,130080.82,1066.27
14:32,11.65,93.37,974.87,128770.07,1055.53
14:33,11.62,93.52,974.88,126804,1039.41
14:34,11.65,93.52,974.87,124182.55,1017.92
14:35,11.65,93.52,974.9300000000001,118939.73,974.95
14:36,11.68,93.68,974.9200000000001,110420.04,905.11
14:37,11.67,93.72,974.9300000000001,102555.73,840.65
14:38,11.71,93.97,974.9300000000001,97968.21,803.05
14:39,11.74,94.37,974.94,96657.5,792.3
14:40,11.75,93.87,974.95,95346.79,781.56
14:41,11.76,94.16,974.97,94691.45,776.19
14:42,11.79,94.63,974.95,88793.19,727.84
14:43,11.81,94.16,974.9300000000001,92069.97,754.7
14:44,11.79,94.06,974.96,92070,754.7
14:45,11.79,94.08,974.96,93380.72,765.44
14:46,11.78,93.49,974.99,97312.91,797.67
14:47,11.79,93.66,974.98,103866.5,851.39
14:48,11.76,93.97,974.95,111075.43,910.49
14:49,11.76,94.04,974.94,116318.3,953.46
14:50,11.79,94.05,974.9,118939.7,974.95
14:51,11.75,93.62,974.86,116318.22,953.46
14:52,11.75,94.01,974.87,111075.35,910.48
14:53,11.74,93.63,974.9,109109.3,894.37
14:54,11.72,93.86,974.85,109109.25,894.37
14:55,11.74,94.76,974.87,109109.27,894.37
14:56,11.74,94.24,974.88,109109.28,894.37
14:57,11.76,94.6,974.9200000000001,108453.96,889
14:58,11.79,95.25,974.94,109109.34,894.37
14:59,11.79,94.83,974.91,109764.67,899.74
15:00,11.81,95.24,974.9300000000001,110420.05,905.11
15:01,11.81,94.03,974.89,110420.01,905.11
15:02,11.81,93.98,974.9,109109.3,894.37
15:03,11.79,93.69,974.91,107798.59,883.63
15:04,11.79,93.76,974.88,107143.2,878.25
15:05,11.81,94.11,974.9,107143.22,878.25
15:06,11.84,94.89,974.9300000000001,107143.25,878.25
15:07,11.88,94.71,974.88,107143.2,878.25
15:08,11.89,94.69,974.89,105832.49,867.51
15:09,11.92,94.44,974.91,105177.15,862.14
15:10,11.93,94.59,974.95,102555.75,840.65
15:11,11.95,94.48,974.9300000000001,100589.65,824.53
15:12,11.96,94.75,974.91,99934.27,819.16
15:13,11.97,94.74,974.9200000000001,99934.28,819.16
15:14,11.97,94.72,974.94,100589.66,824.53
15:15,11.97,94.73,974.9300000000001,100589.65,824.53
15:16,11.99,95.06,974.9200000000001,100589.64,824.53
15:17,12.02,95.03,974.9,98623.54,808.42
15:18,11.99,94.68,974.9,97312.82,797.67
15:19,12.02,95.06,974.9200000000001,96657.48,792.3
15:20,12.04,94.65,974.9200000000001,96657.48,792.3
15:21,12.04,94.15,974.96,96657.52,792.3
15:22,12.07,94.64,974.89,96657.45,792.3
15:23,12.09,94.66,974.9200000000001,96657.48,792.3
15:24,12.07,94.52,974.86,96002.06,786.93
15:25,12.07,92.88,974.9,95346.74,781.56
15:26,12.09,93.42,974.9,94036.02,770.81
15:27,12.1,94.1,974.86,93380.62,765.44
15:28,12.12,94.46,974.88,92069.92,754.7
15:29,12.15,94.74,974.89,92069.93,754.7
15:30,12.13,94.29,974.86,92069.9,754.7
15:31,12.12,94.21,974.84,91414.52,749.32
15:32,12.16,94.14,974.82,86826.98,711.72
15:33,12.12,94.06,974.86,82239.5,674.12
15:34,12.1,92.24,974.85,78962.69,647.26
15:35,12.1,91.35,974.9200000000001,76996.68,631.14
15:36,12.1,92.89,974.89,77652.01,636.51
15:37,12.07,93.08,974.89,77652.01,636.51
15:38,12.1,93.62,974.91,76996.67,631.14
15:39,12.07,93.49,974.9200000000001,76341.32,625.77
15:40,12.04,94.17,974.9,73719.86,604.28
15:41,12.04,93.38,974.88,71098.4,582.79
15:42,12.04,93.08,974.91,67821.63,555.93
15:43,12.06,92.79,974.94,65855.58,539.82
15:59,12.06,92.93,974.98,64544.9,529.07
16:01,11.89,93.31,975.07,43573.47,357.17
16:02,11.89,93.32,975.15,42262.83,346.43
16:03,11.91,93.39,975.1,42262.78,346.43
16:04,11.88,93.21,975.12,42262.8,346.43
16:05,11.89,93.66,975.14,42262.82,346.43
16:06,11.88,93.98,975.13,41607.45,341.06
16:07,11.86,93.85,975.1,40296.7,330.31
16:08,11.89,93.76,975.11,38985.99,319.57
16:09,11.89,93.83,975.13,37675.29,308.82
16:10,11.88,93.84,975.19,36364.63,298.08
16:11,11.88,93.97,975.14,35053.86,287.34
16:12,11.89,94.15,975.1800000000001,33743.18,276.59
16:13,11.86,94.02,975.15,33087.79,271.22
16:14,11.88,93.87,975.16,31777.08,260.48
16:15,11.86,93.91,975.13,31121.69,255.1
16:16,11.86,94.51,975.15,29810.99,244.36
16:17,11.89,94.56,975.1700000000001,29155.65,238.99
16:18,11.84,94.21,975.15,28500.27,233.62
16:19,11.82,94.05,975.1800000000001,28500.3,233.62
16:20,11.76,94.32,975.1700000000001,27844.93,228.24
16:21,11.78,94.25,975.19,26534.23,217.5
16:22,11.76,94.29,975.21,25223.53,206.76
16:23,11.78,94.49,975.2,23912.8,196.01
16:24,11.74,94.67,975.23,22602.11,185.27
16:25,11.74,94.65,975.23,21291.39,174.53
16:26,11.72,94.89,975.21,20636.01,169.15
16:27,11.69,94.82,975.21,20636.01,169.15
16:28,11.72,95.15,975.26,19980.7,163.78
16:29,11.68,95.16,975.23,18669.95,153.04
16:30,11.69,95.08,975.2,18014.56,147.67
16:31,11.69,94.89,975.19,17359.19,142.29
16:32,11.69,94.85,975.19,16048.47,131.55
16:33,11.69,94.99,975.1700000000001,15393.09,126.18
16:34,11.68,95.08,975.1700000000001,14082.37,115.43
16:35,11.71,95.06,975.1700000000001,13427.01,110.06
16:36,11.69,94.99,975.1700000000001,12771.65,104.69
16:37,11.67,95.02,975.1800000000001,12116.3,99.32
16:38,11.68,95.11,975.1700000000001,11460.93,93.95
16:39,11.67,95.17,975.1700000000001,11460.93,93.95
16:40,11.68,95.13,975.2,10805.6,88.57
16:41,11.68,95.16,975.1800000000001,10805.58,88.57
16:42,11.67,95.15,975.21,10150.25,83.2
16:43,11.65,95.16,975.21,10150.25,83.2
16:44,11.65,95.25,975.21,9494.89,77.83
16:45,11.65,95.31,975.2,8839.52,72.46
16:46,11.62,95.41,975.21,8839.53,72.46
16:47,11.64,95.52,975.21,8184.17,67.09
16:48,11.64,95.6,975.1800000000001,8184.14,67.09
16:49,11.61,95.67,975.1800000000001,7528.78,61.71
16:50,11.61,95.76,975.19,6873.43,56.34
16:51,11.61,95.88,975.19,6873.43,56.34
16:52,11.57,95.92,975.15,6218.03,50.97
16:53,11.56,96.04,975.1700000000001,6218.05,50.97
16:54,11.58,96.05,975.14,5562.66,45.6
16:55,11.53,95.93,975.14,5562.66,45.6
16:56,11.56,96,975.13,5562.65,45.6
16:57,11.51,95.88,975.14,4907.3,40.23
16:58,11.51,95.88,975.12,4907.28,40.22
16:59,11.47,95.93,975.1,4251.9,34.85
17:00,11.47,96.04,975.16,4251.96,34.85
17:01,11.45,96.27,975.1800000000001,4251.98,34.85
17:02,11.4,96.45,975.2,2285.92,18.74
17:03,11.38,96.52,975.19,1630.55,13.37
17:04,11.37,96.54,975.1700000000001,1630.53,13.37
17:05,11.35,96.48,975.19,1630.55,13.37
17:06,11.37,96.44,975.19,1630.55,13.37
17:07,11.37,96.41,975.1800000000001,975.18,7.99
17:08,11.34,96.58,975.21,975.21,7.99
17:09,11.34,96.75,975.21,975.21,7.99
17:10,11.34,96.92,975.25,975.25,7.99
17:11,11.33,97,975.25,975.25,7.99
17:12,11.31,97.05,975.27,319.91,2.62
17:13,11.3,97.12,975.24,319.88,2.62
17:14,11.29,97.14,975.24,319.88,2.62
17:15,11.29,97.06,975.23,319.87,2.62
17:16,11.27,97,975.27,319.91,2.62
17:17,11.29,96.93,975.26,319.9,2.62
17:18,11.24,96.78,975.24,319.88,2.62
17:19,11.27,96.85,975.2,319.84,2.62
17:20,11.23,96.87,975.21,319.85,2.62
17:21,11.24,96.87,975.24,319.88,2.62
17:22,11.26,96.95,975.25,319.89,2.62
17:23,11.23,96.98,975.25,319.89,2.62
17:24,11.2,97.01,975.26,319.9,2.62
17:25,11.2,97.16,975.25,319.89,2.62
17:26,11.21,97.24,975.28,319.92,2.62
17:27,11.2,97.29,975.3000000000001,319.94,2.62
17:28,11.17,97.32,975.29,319.93,2.62
17:29,11.16,97.42,975.3000000000001,319.94,2.62
17:30,11.16,97.54,975.3100000000001,319.95,2.62
17:31,11.13,97.63,975.29,319.93,2.62
17:32,11.1,97.78,975.29,319.93,2.62
17:33,11.07,97.86,975.3000000000001,319.94,2.62
17:34,11.06,97.97,975.3000000000001,319.94,2.62
17:35,11.06,98.05,975.25,319.89,2.62
17:36,11.06,98.14,975.29,319.93,2.62
17:37,11.03,98.14,975.29,319.93,2.62
17:38,11.05,98.11,975.3000000000001,319.94,2.62
17:39,11.03,98.15,975.33,319.97,2.62
17:40,11.03,98.13,975.29,319.93,2.62
17:41,11.05,98.12,975.3100000000001,319.95,2.62
17:42,11.02,98.12,975.32,319.96,2.62
17:43,11.02,98.12,975.3100000000001,319.95,2.62
17:44,11.02,98.12,975.3000000000001,319.94,2.62
17:45,11.05,98.18,975.3000000000001,319.94,2.62
17:46,11.03,98.1,975.35,319.99,2.62
17:47,11.05,98.07,975.33,319.97,2.62
17:48,11.05,98.04,975.34,319.98,2.62
17:49,11.05,98.04,975.34,319.98,2.62
17:50,11.01,98.04,975.34,319.98,2.62
17:51,10.93,98.1,975.33,319.97,2.62
17:52,10.89,98.32,975.39,320.03,2.62
17:53,10.8,98.48,975.4,320.04,2.62
17:54,10.76,98.67,975.38,320.02,2.62
17:55,10.72,98.91,975.4,320.04,2.62
17:56,10.72,99.14,975.4,320.04,2.62
17:57,10.72,99.23,975.4,320.04,2.62
17:58,10.67,99.39,975.36,320,2.62
17:59,10.68,99.48,975.4,320.04,2.62
18:00,10.65,99.52,975.4200000000001,320.06,2.62
18:01,10.65,99.52,975.4200000000001,320.06,2.62
18:02,10.61,99.56,975.41,320.05,2.62
18:03,10.59,99.61,975.41,320.05,2.62
18:04,10.58,99.61,975.44,320.08,2.62
18:05,10.57,99.64,975.4200000000001,320.06,2.62
18:06,10.54,99.68,975.4200000000001,320.06,2.62
