Hora,Temperatura,Humidade,Pressao,Intensidade da Luz(lux),Intensidade da Luz(W/m2)
10:36,3.96,78.88,990.39,350297.27,2871.39
10:38,3.93,79.29,990.39,348331.19,2855.27
10:39,3.99,79.95,990.4,350297.28,2871.39
10:40,3.95,79.71,990.39,350297.27,2871.39
10:41,3.95,79.79,990.47,352263.43,2887.5
10:42,3.99,80.87,990.4,354229.44,2903.62
10:44,4.09,80.11,990.37,354229.41,2903.62
10:47,4.1,78.51,990.3100000000001,356195.43,2919.73
10:48,4.16,78.29,990.3100000000001,356195.43,2919.73
10:49,4.2,78.43,990.33,356195.45,2919.73
10:51,4.24,77.75,990.37,358161.57,2935.85
10:52,4.3,77.2,990.3000000000001,358161.5,2935.85
10:53,4.36,77.25,990.2900000000001,358161.49,2935.85
10:54,4.36,76.93,990.27,360127.55,2951.97
10:55,4.39,76.27,990.25,360127.53,2951.97
10:56,4.43,76.28,990.28,360127.56,2951.97
10:57,4.51,76.93,990.1700000000001,360127.45,2951.96
10:58,4.57,76.47,990.1800000000001,362093.54,2968.08
10:59,4.67,75.75,990.1700000000001,362093.53,2968.08
11:01,4.78,75.22,990.09,362093.45,2968.08
11:03,4.84,73.48,990.08,364059.52,2984.2
11:04,4.82,72.37,990.08,364059.52,2984.2
11:05,4.82,72.74,990.0400000000001,364059.48,2984.2
11:07,4.96,73.43,990.02,366025.54,3000.31
11:11,5.06,71.37,990.08,367991.68,3016.43
11:12,5.08,70.28,990.07,367991.67,3016.43
11:13,5.16,71.71,990.07,367991.67,3016.43
11:14,5.25,72.69,990.1,364059.54,2984.2
11:15,5.33,71.73,990.0600000000001,364059.5,2984.2
11:16,5.31,69.21,990.02,367991.62,3016.43
11:17,5.26,68.93,990.0600000000001,367991.66,3016.43
11:18,5.23,68.94,990.09,369957.77,3032.54
11:20,5.3,68.38,990.0600000000001,369957.74,3032.54
11:21,5.33,68.07,990.11,369957.79,3032.54
11:22,5.37,67.9,990.08,369957.76,3032.54
11:23,5.36,68.41,990.07,369957.75,3032.54
11:25,5.37,68.02,990.0400000000001,371923.8,3048.66
11:27,5.26,68.62,990.02,371923.78,3048.66
11:28,5.36,70.73,990.02,373889.86,3064.78
11:29,5.46,69.73,989.9200000000001,373889.76,3064.77
11:31,5.44,68.37,989.9200000000001,373889.76,3064.77
11:33,5.36,67.97,989.96,373889.8,3064.77
11:34,5.4,68.7,990.01,373889.85,3064.78
11:35,5.46,68.73,989.96,373889.8,3064.77
11:37,5.62,69.57,989.94,371923.7,3048.66
11:39,5.6,68.62,989.95,373889.79,3064.77
11:41,5.62,70.03,989.95,373889.79,3064.77
11:43,5.69,67.96,989.86,375855.78,3080.89
11:44,5.71,68.54,989.86,377821.86,3097.01
11:45,5.68,67.47,989.85,377821.85,3097.01
11:46,5.72,67.39,989.82,377821.82,3097.01
11:47,5.82,67.67,989.7900000000001,377821.79,3097.01
11:49,5.95,67,989.71,377821.71,3097
11:51,5.98,66.49,989.63,380443.07,3118.49
11:52,6.03,66.3,989.61,380443.05,3118.49
11:53,6.17,66.57,989.65,382409.17,3134.61
11:54,6.27,65.4,989.6,382409.12,3134.61
11:55,6.34,65.44,989.57,380443.01,3118.49
11:56,6.44,65.2,989.5600000000001,380443,3118.49
11:57,6.4,65.36,989.5500000000001,377821.55,3097
11:58,6.33,66.69,989.57,377821.57,3097
11:59,6.38,67.4,989.5500000000001,380442.99,3118.49
12:01,6.43,66.88,989.52,377821.52,3097
12:02,6.44,67.6,989.52,375855.44,3080.89
12:03,6.43,66.61,989.5400000000001,377821.54,3097
12:05,6.21,66.74,989.5400000000001,380442.98,3118.49
12:06,6.13,66.25,989.52,380442.96,3118.49
12:07,6.12,67.23,989.4300000000001,382408.95,3134.61
12:08,6.13,66.8,989.44,382408.96,3134.61
12:09,6.05,65.92,989.4,382408.92,3134.61
12:10,5.98,67.33,989.4200000000001,382408.94,3134.61
12:11,5.91,67.17,989.39,384374.99,3150.72
12:12,5.92,66.06,989.36,382408.88,3134.61
