Hora,Temperatura,Humidade,Pressao,Intensidade da Luz(lux),Intensidade da Luz(W/m2)
11:44,13.81,70.27,978.96,356184.08,2919.64
11:45,13.76,71.05,979,350285.88,2871.29
11:46,13.76,72.17,978.95,346353.67,2839.06
11:47,13.86,72.42,978.95,337833.99,2769.23
11:48,13.98,71.07,978.96,331935.76,2720.88
11:49,14.09,71.45,978.98,318173.22,2608.07
11:50,14.09,67.87,978.89,303755.21,2489.88
11:51,14.09,68.06,978.85,295890.85,2425.42
11:52,14.13,70.68,978.91,288026.59,2360.95
11:53,14.13,68.37,978.85,280162.21,2296.49
11:54,14.06,69.26,978.86,274263.98,2248.14
11:55,14.08,69.57,978.88,272297.92,2232.03
11:56,14.13,68.58,978.85,270331.81,2215.91
11:57,14.17,69.13,978.84,267710.36,2194.42
11:58,14.12,70.76,978.82,267710.34,2194.42
11:59,13.93,69.55,978.8100000000001,267710.33,2194.42
12:00,13.78,71.68,978.8100000000001,267710.33,2194.42
12:01,13.67,70.85,978.77,265744.21,2178.31
12:02,13.61,72.64,978.87,263778.23,2162.19
12:03,13.6,71.09,978.82,257879.94,2113.84
12:04,13.58,73.04,978.8100000000001,251326.33,2060.12
12:05,13.6,71.2,978.79,244772.71,2006.4
12:06,13.58,70.94,978.76,238874.44,1958.05
12:07,13.56,71.45,978.74,234942.26,1925.82
12:08,13.6,71.63,978.71,234942.23,1925.82
12:09,13.64,71.62,978.7,238219.02,1952.68
12:10,13.62,72.85,978.74,244117.3,2001.03
12:11,13.67,72.59,978.71,248704.79,2038.63
12:12,13.64,71.91,978.71,255258.39,2092.35
12:13,13.54,70.5,978.65,257879.77,2113.84
12:14,13.43,70.89,978.66,259845.86,2129.96
12:15,13.37,70.78,978.66,261811.94,2146.07
12:16,13.3,71.27,978.63,263777.99,2162.19
12:17,13.34,71.9,978.64,261811.92,2146.07
13:10,13.5,71.61,977.9,295889.9,2425.41
13:11,13.5,72.3,977.85,301788.09,2473.76
13:12,13.6,71.76,977.85,314239.93,2575.82
13:13,13.61,70.87,977.82,324070.3,2656.4
13:14,13.61,71.69,977.8000000000001,337832.84,2769.22
13:15,13.68,72.42,977.83,339798.95,2785.33
13:16,13.67,71.25,977.78,341764.98,2801.45
13:17,13.68,71.77,977.77,339798.89,2785.33
13:18,13.64,69.5,977.72,335866.68,2753.1
13:19,13.65,70.26,977.7,329968.42,2704.75
13:20,13.71,70.53,977.76,316205.92,2591.94
13:21,13.76,72.81,977.77,303754.09,2489.87
13:22,13.84,71.17,977.69,289991.45,2377.06
13:23,13.78,69.63,977.73,278195.01,2280.36
13:24,13.76,70.06,977.66,263777.02,2162.18
13:25,13.69,70.53,977.65,253946.61,2081.6
13:26,13.65,70.91,977.64,244116.2,2001.02
13:27,13.58,70.6,977.6800000000001,234285.84,1920.44
13:28,13.51,70.57,977.64,223800.04,1834.49
13:29,13.47,70.51,977.65,215280.37,1764.65
13:30,13.47,70.81,977.64,204794.6,1678.7
13:31,13.47,72.3,977.6700000000001,196274.95,1608.87
13:32,13.5,72.3,977.64,187755.24,1539.03
13:33,13.54,71.24,977.63,181856.99,1490.68
13:34,13.5,70.77,977.6,175958.72,1442.33
13:35,13.46,69.89,977.58,170060.46,1393.99
13:36,13.46,71.99,977.61,164817.61,1351.01
13:37,13.47,71.09,977.6,160230.08,1313.41
13:38,13.48,70.64,977.58,155642.54,1275.8
13:39,13.51,70.18,977.5600000000001,153676.44,1259.69
13:40,13.54,70.97,977.5500000000001,151710.35,1243.57
13:41,13.53,70.26,977.53,149744.25,1227.45
13:42,13.53,71.76,977.54,147778.18,1211.34
13:43,13.53,70.26,977.52,145812.08,1195.22
13:44,13.53,70.58,977.49,143190.61,1173.73
13:45,13.53,70.71,977.54,141224.58,1157.62
13:46,13.54,71.46,977.5,137947.74,1130.76
13:47,13.6,70.56,977.51,135981.67,1114.64
13:48,13.65,70.01,977.47,134670.91,1103.9
13:49,13.61,69.31,977.47,132704.83,1087.78
13:50,13.57,69.44,977.4200000000001,130738.7,1071.67
13:51,13.56,69.15,977.45,130738.73,1071.67
13:52,13.57,70.31,977.45,130083.37,1066.29
13:53,13.58,70.79,977.45,130083.37,1066.29
13:54,13.58,69.58,977.4200000000001,129427.98,1060.92
13:55,13.56,68.25,977.37,128772.57,1055.55
13:56,13.53,67.55,977.39,127461.87,1044.8
13:57,13.54,68.76,977.41,124840.45,1023.32
13:58,13.56,69.78,977.39,121563.63,996.46
13:59,13.53,69.36,977.4300000000001,117631.51,964.23
14:00,13.53,70.55,977.39,110422.51,905.13
14:01,13.53,69.94,977.38,105179.62,862.16
14:02,13.51,70.61,977.41,100592.13,824.55
14:03,13.53,69.8,977.37,97315.29,797.69
14:04,13.51,70.11,977.4,94038.52,770.83
14:05,13.48,70.04,977.37,92072.41,754.72
14:06,13.48,70.19,977.33,90761.65,743.97
14:07,13.48,70.06,977.33,90761.65,743.97
14:08,13.48,70.3,977.32,90761.64,743.97
14:09,13.44,71.12,977.33,90761.65,743.97
14:10,13.39,71.08,977.34,91417.02,749.35
14:11,13.37,70.31,977.33,92072.37,754.72
14:12,13.36,70.64,977.3100000000001,92072.35,754.72
14:13,13.36,71.07,977.28,90761.6,743.97
14:14,13.36,71.29,977.3000000000001,89450.9,733.23
14:15,13.34,70.31,977.25,88140.13,722.48
14:16,13.33,70.62,977.25,85518.69,701
14:17,13.31,70.76,977.24,83552.6,684.88
14:18,13.29,70.38,977.25,81586.53,668.76
14:19,13.3,70.08,977.23,80931.15,663.39
14:20,13.36,71.56,977.21,80931.13,663.39
14:21,13.34,71.22,977.23,80931.15,663.39
14:22,13.36,70.74,977.26,81586.54,668.76
14:23,13.34,70.43,977.24,81586.52,668.76
14:24,13.31,70.29,977.21,82897.21,679.51
14:25,13.3,70.34,977.23,84207.95,690.25
14:26,13.29,71.06,977.1800000000001,86173.98,706.37
14:27,13.33,72.15,977.2,88795.44,727.86
14:28,13.29,71.65,977.22,92072.26,754.72
14:29,13.3,72.15,977.1700000000001,96659.73,792.32
14:30,13.29,72.19,977.1800000000001,102557.98,840.67
14:31,13.29,72.59,977.21,107800.89,883.64
14:32,13.3,72.25,977.14,114354.42,937.36
14:33,13.31,72.44,977.12,120252.64,985.71
14:34,13.34,72.11,977.11,126150.87,1034.06
14:35,13.3,72.03,977.09,130083.01,1066.29
14:36,13.3,70.44,977.07,134670.51,1103.89
14:37,13.36,70.83,977.1,139913.42,1146.87
14:38,13.36,69.25,977.0600000000001,143845.54,1179.1
14:39,13.36,69.51,977,147122.28,1205.96
14:40,13.27,69.79,977,149088.36,1222.08
14:41,13.26,70.53,976.99,151054.43,1238.19
14:42,13.23,71.07,977.0500000000001,153020.57,1254.31
14:43,13.24,71.35,976.99,153020.51,1254.31
14:44,13.19,71.33,976.98,151709.78,1243.57
14:45,13.17,71.13,976.96,151054.4,1238.19
14:46,13.13,71.34,976.96,149088.32,1222.08
14:47,13.12,71.33,976.95,147122.23,1205.96
14:48,13.13,71.11,976.91,145156.11,1189.84
14:49,13.13,70.59,976.9,143190.02,1173.73
14:50,13.16,71.5,976.97,141224.01,1157.61
14:51,13.17,71.14,976.94,138602.54,1136.13
14:52,13.16,71.06,976.91,135981.07,1114.64
14:53,13.12,70.26,976.9,134014.98,1098.52
14:54,13.12,70.04,976.91,134670.35,1103.89
14:55,13.14,69.88,976.88,136636.4,1120.01
14:56,13.16,68.91,976.87,141223.91,1157.61
14:57,13.19,69.47,976.84,145811.4,1195.22
14:58,13.23,69.63,976.8100000000001,151054.25,1238.19
14:59,13.29,69.77,976.78,156952.46,1286.54
15:00,13.33,70.53,976.82,162850.74,1334.89
15:01,13.37,71.32,976.85,166782.93,1367.12
15:02,13.39,68.24,976.78,172025.74,1410.09
15:03,13.43,71.18,976.8100000000001,177268.65,1453.07
15:04,13.43,71.16,976.8100000000001,183166.89,1501.42
15:05,13.44,72.67,976.83,189720.51,1555.14
15:06,13.48,73.18,976.84,196929.48,1614.23
15:07,13.5,71.55,976.82,204138.42,1673.32
15:08,13.48,72.72,976.79,212002.71,1737.79
15:09,13.48,72.97,976.85,221177.81,1812.99
15:10,13.44,72.8,976.8100000000001,229042.09,1877.46
15:11,13.44,72.11,976.79,234284.95,1920.43
15:12,13.44,70.95,976.77,236251.01,1936.55
15:13,13.4,72.56,976.79,240183.19,1968.78
15:14,13.43,72.69,976.82,246081.46,2017.13
15:15,13.41,72.26,976.8000000000001,251324.32,2060.11
15:16,13.46,72.59,976.78,253945.74,2081.59
15:17,13.44,71.58,976.77,251324.29,2060.11
15:18,13.44,69.83,976.73,251324.25,2060.1
15:19,13.44,70.55,976.71,219211.59,1796.88
15:20,13.46,71.25,976.75,200206.19,1641.09
15:21,13.47,68.59,976.63,187754.23,1539.02
15:22,13.5,68.74,976.6800000000001,175957.8,1442.33
15:23,13.5,68.84,976.69,166782.77,1367.12
15:24,13.56,68.49,976.71,160884.55,1318.77
15:25,13.57,68,976.66,157607.7,1291.91
15:26,13.56,68.48,976.7,153675.58,1259.68
15:27,13.6,68.34,976.6700000000001,149088.03,1222.07
15:28,13.6,68.29,976.63,145155.83,1189.84
15:29,13.61,69.13,976.71,143189.83,1173.73
15:30,13.64,68.53,976.71,143845.19,1179.1
15:31,13.61,67.53,976.64,147777.28,1211.33
15:32,13.58,67.78,976.65,153675.53,1259.68
15:33,13.56,66.94,976.6800000000001,162850.6,1334.89
15:34,13.56,66.77,976.66,174647.06,1431.58
15:35,13.58,67.14,976.65,183822.09,1506.79
15:36,13.62,66.93,976.62,196929.26,1614.23
15:37,13.65,67.36,976.63,213968.63,1753.9
15:38,13.65,67.23,976.65,322103.05,2640.28
15:39,13.69,66.83,976.64,367978.24,3016.32
15:40,13.82,68.09,976.59,276227.79,2264.24
15:41,13.91,67.09,976.57,282126.01,2312.59
15:42,13.92,67.19,976.5600000000001,288024.24,2360.93
15:43,13.96,66.65,976.5600000000001,388294.32,3182.85
15:44,13.99,65.32,976.53,272295.57,2232.01
15:45,14.01,65.74,976.5500000000001,240182.95,1968.78
15:46,14.01,67.46,976.58,202827.46,1662.58
15:47,14.01,65.6,976.57,187754.17,1539.02
15:48,13.98,66.42,976.57,179234.49,1469.19
15:49,13.99,68.05,976.54,172025.5,1410.09
15:50,13.98,65.23,976.49,170714.73,1399.35
15:51,13.96,65.45,976.52,166127.24,1361.74
15:52,13.98,66.28,976.53,160884.37,1318.77
15:53,13.96,67.17,976.52,154986.12,1270.42
15:54,13.93,65.68,976.47,147121.75,1205.96
15:55,13.89,66.06,976.46,141878.86,1162.98
15:56,13.92,66.77,976.46,136635.98,1120.01
15:57,13.92,65.53,976.4300000000001,132048.43,1082.4
15:58,13.92,65.24,976.4300000000001,126150.19,1034.05
15:59,13.92,65.24,976.41,119596.57,980.33
16:00,13.92,65.08,976.4,113698.32,931.99
16:01,13.91,65.67,976.39,109110.79,894.38
16:02,13.89,65.75,976.39,103212.55,846.03
16:03,13.91,64.54,976.37,97314.29,797.69
16:04,13.89,65,976.4,90760.72,743.97
16:05,13.92,65.22,976.39,84862.47,695.62
16:06,13.92,66.47,976.38,79619.58,652.64
16:07,13.86,66.48,976.4300000000001,75032.11,615.04
16:08,13.82,66.86,976.4200000000001,71099.94,582.81
16:09,13.79,67.42,976.4300000000001,67823.15,555.95
16:10,13.74,65.12,976.38,64546.3,529.09
16:11,13.75,65.22,976.39,61924.87,507.6
16:12,13.74,65.72,976.4200000000001,59303.46,486.11
16:13,13.72,66.94,976.4200000000001,56682.02,464.62
16:14,13.72,67.27,976.4,54715.92,448.51
16:15,13.72,68.36,976.49,52749.93,432.39
16:16,13.67,67.07,976.4300000000001,51439.15,421.65
16:17,13.65,67.81,976.47,50783.83,416.28
16:18,13.58,68.56,976.47,50128.47,410.9
16:19,13.48,69.65,976.51,50783.87,416.28
16:20,13.1,73.42,976.5500000000001,51439.27,421.65
16:21,12.74,74.94,976.54,52094.62,427.02
16:22,12.48,77.56,976.57,54060.73,443.14
16:23,12.29,77.95,976.6,56026.84,459.25
16:24,12.1,79.34,976.65,59303.69,486.11
16:25,11.93,81.55,976.64,62580.48,512.97
16:26,11.76,82.92,976.6700000000001,65201.95,534.46
16:27,11.62,82.72,976.61,67167.97,550.58
16:28,11.51,84.08,976.6,69789.4,572.06
16:29,11.35,85.33,976.62,73066.22,598.92
16:30,11.24,86.29,976.57,74376.89,609.67
16:31,11.17,85.95,976.5500000000001,72410.79,593.55
16:32,11.1,86.76,976.5600000000001,69134,566.69
16:33,11.09,87.16,976.54,65857.18,539.83
16:34,11.06,86.64,976.5500000000001,62580.39,512.97
16:35,11.1,86.12,976.5500000000001,59303.59,486.11
16:36,11.1,85.54,976.5500000000001,55371.43,453.88
16:37,11.13,83.58,976.45,52749.89,432.39
16:38,11.19,83.98,976.49,50128.49,410.9
16:39,11.23,84.42,976.49,48817.77,400.16
16:40,11.26,83.88,976.49,47507.05,389.42
16:41,11.29,81.63,976.5,46851.7,384.04
16:42,11.31,82.54,976.53,46196.37,378.67
16:43,11.37,84.1,976.52,44885.64,367.93
16:44,11.33,88.35,976.54,42919.58,351.81
16:45,11.26,87.87,976.52,40298.12,330.32
16:46,11.19,87.94,976.51,38332.03,314.21
16:47,11.17,88.65,976.48,36365.92,298.09
16:48,11.16,88.55,976.49,36365.93,298.09
16:49,11.14,87.53,976.51,36365.95,298.09
16:50,11.13,88.67,976.49,37676.65,308.84
16:51,11.13,88.03,976.5,38987.38,319.58
16:52,11.16,88.74,976.5,39642.74,324.95
16:53,11.17,89.15,976.51,39642.75,324.95
16:54,11.19,89.67,976.47,39642.71,324.95
16:55,11.2,89.34,976.47,39642.71,324.95
16:56,11.2,89.28,976.5,39642.74,324.95
16:57,11.21,88.23,976.5,39642.74,324.95
16:58,11.23,88.99,976.48,38987.36,319.58
16:59,11.23,90.47,976.52,38987.4,319.58
17:00,11.21,90.14,976.53,38987.41,319.58
17:01,11.21,89.95,976.52,38332.04,314.21
17:02,11.21,90.51,976.52,38332.04,314.21
17:03,11.19,88.54,976.51,38332.03,314.21
17:04,11.2,88.14,976.49,38332.01,314.21
17:05,11.21,88.56,976.44,38331.96,314.21
17:06,11.21,88.59,976.46,38331.98,314.21
17:07,11.24,89.52,976.45,38987.33,319.58
17:08,11.26,88.94,976.4,39642.64,324.95
17:09,11.26,86.9,976.4300000000001,39642.67,324.95
17:10,11.27,85.37,976.4200000000001,40298.02,330.32
17:11,11.33,84.8,976.41,40953.37,335.69
17:12,11.4,84.53,976.4,40953.36,335.69
17:13,11.45,86.98,976.4200000000001,41608.74,341.07
17:14,11.44,86.5,976.4200000000001,40953.38,335.69
17:15,11.45,85.83,976.4,40298,330.32
17:16,11.48,83.77,976.34,38331.86,314.21
17:17,11.58,82.17,976.39,37021.19,303.46
17:18,11.65,84.1,976.4,35055.12,287.35
17:19,11.61,83.3,976.38,33089.02,271.23
17:20,11.69,82.48,976.38,31122.94,255.11
17:21,11.71,84.54,976.38,29812.22,244.37
17:22,11.71,86.66,976.39,27846.15,228.25
17:23,11.64,88.13,976.38,26535.42,217.51
17:24,11.6,89.14,976.4,25224.72,206.77
17:25,11.54,86.53,976.36,23913.96,196.02
17:26,11.53,83.38,976.33,23258.57,190.65
17:27,11.67,82.21,976.29,23258.53,190.65
17:28,11.71,84.27,976.27,23258.51,190.65
17:29,11.71,84.09,976.25,23913.85,196.02
17:30,11.74,85.26,976.26,23913.86,196.02
17:31,11.71,85.58,976.26,23258.5,190.65
17:32,11.67,85.98,976.3000000000001,23258.54,190.65
17:33,11.65,84.96,976.23,23258.47,190.65
17:34,11.69,83.7,976.23,22603.11,185.28
17:35,11.68,81.37,976.1800000000001,22603.06,185.28
17:36,11.71,81.71,976.1700000000001,21947.69,179.91
17:37,11.71,81.96,976.16,21947.68,179.91
17:38,11.71,82.92,976.2,21292.36,174.53
17:39,11.69,82.38,976.19,20636.99,169.16
17:40,11.69,82.22,976.19,19326.27,158.42
17:41,11.68,82.84,976.2,18670.92,153.05
17:42,11.65,84.35,976.22,18015.58,147.67
17:43,11.61,83.69,976.28,17360.28,142.3
17:44,11.6,83.16,976.28,16704.92,136.93
17:45,11.58,81.65,976.3000000000001,16049.58,131.56
17:46,11.6,80.61,976.28,15394.2,126.19
17:47,11.64,79.22,976.28,14738.84,120.81
17:48,11.64,79.4,976.28,14738.84,120.81
17:49,11.64,77.22,976.27,14083.47,115.44
17:50,11.69,77.85,976.29,13428.13,110.07
17:51,11.75,76.53,976.29,12772.77,104.7
17:52,11.75,77.26,976.26,12772.74,104.7
17:53,11.75,77.74,976.28,12117.4,99.33
17:54,11.76,76.58,976.29,11462.05,93.95
17:55,11.74,77.73,976.25,11462.01,93.95
17:56,11.69,78.87,976.29,10806.69,88.58
17:57,11.67,77.1,976.26,10151.3,83.21
17:58,11.69,77.16,976.3100000000001,9495.99,77.84
17:59,11.67,77.54,976.27,8840.59,72.47
18:00,11.65,76.87,976.26,8185.22,67.09
18:01,11.69,77.48,976.32,8185.28,67.09
18:02,11.68,77.1,976.25,7529.85,61.72
18:03,11.74,77.29,976.29,7529.89,61.72
18:04,11.72,77.93,976.3000000000001,6874.54,56.35
18:05,11.67,78.97,976.32,6219.2,50.98
18:06,11.69,77.57,976.33,6219.21,50.98
18:07,11.71,78.19,976.4200000000001,5563.94,45.61
18:08,11.53,82.99,976.48,4908.64,40.24
18:09,11.29,84.5,976.45,4908.61,40.24
18:10,11.12,85.19,976.44,4253.24,34.86
18:11,10.98,85.9,976.45,4253.25,34.86
18:12,10.91,86.74,976.46,2287.18,18.75
Hora,Temperatura,Humidade,Pressao,Intensidade da Luz(lux),Intensidade da Luz(W/m2)
18:13,10.86,86.1,976.45,1631.81,13.38
18:14,10.83,86.49,976.47,1631.83,13.38
18:15,10.82,86.82,976.44,976.44,8
18:16,10.78,86.74,976.44,976.44,8
18:17,10.76,86.65,976.45,976.45,8
18:18,10.76,86.83,976.51,976.51,8
18:19,10.76,86.37,976.51,321.15,2.63
18:20,10.76,86.73,976.52,321.16,2.63
18:21,10.74,86.84,976.52,321.16,2.63
18:22,10.74,86.56,976.52,321.16,2.63
18:23,10.75,86.81,976.53,321.17,2.63
18:24,10.75,87.1,976.54,321.18,2.63
18:25,10.75,87.23,976.57,321.21,2.63
18:26,10.71,87.56,976.52,321.16,2.63
18:27,10.72,87.3,976.6,321.24,2.63
18:28,10.74,86.62,976.5600000000001,321.2,2.63
18:29,10.78,85.92,976.6,321.24,2.63
18:30,10.8,85.02,976.57,321.21,2.63
18:31,10.85,85.14,976.58,321.22,2.63
18:32,10.88,84.74,976.61,321.25,2.63
18:33,10.93,84.71,976.57,321.21,2.63
18:34,10.93,84.3,976.6,321.24,2.63
18:35,10.95,83.31,976.61,321.25,2.63
18:36,10.99,83.28,976.62,321.26,2.63
18:37,10.98,83.61,976.59,321.23,2.63
18:38,10.95,83.79,976.6,321.24,2.63
18:39,10.95,84.03,976.61,321.25,2.63
18:40,10.89,84.58,976.62,321.26,2.63
18:41,10.88,83.67,976.63,321.27,2.63
18:42,10.85,84.39,976.69,321.33,2.63
18:43,10.85,83.69,976.69,321.33,2.63
18:44,10.88,82.41,976.65,321.29,2.63
18:45,10.91,83.32,976.71,321.35,2.63
18:46,10.88,83.72,976.71,321.35,2.63
18:47,10.86,83.41,976.7,321.34,2.63
18:48,10.88,82.77,976.73,321.37,2.63
18:49,10.86,82.92,976.71,321.35,2.63
18:50,10.91,82.84,976.76,321.4,2.63
18:51,10.88,82.79,976.8000000000001,321.44,2.63
18:52,10.78,82.85,976.82,321.46,2.64
18:53,10.61,84.09,976.78,321.42,2.63
18:54,10.48,85.29,976.83,321.47,2.64
18:55,10.39,86,976.83,321.47,2.64
18:56,10.27,87.45,976.84,321.48,2.64
18:57,10.19,87.76,976.85,321.49,2.64
18:58,10.19,87.37,976.82,321.46,2.64
18:59,10.17,87.12,976.8100000000001,321.45,2.63
19:00,10.2,86.67,976.8000000000001,321.44,2.63
19:01,10.13,87.96,976.8100000000001,321.45,2.63
19:02,10.02,88.63,976.86,321.5,2.64
19:03,9.99,87.69,976.84,321.48,2.64
19:04,10,87.08,976.86,321.5,2.64
19:05,10.03,87.99,976.85,321.49,2.64
19:06,9.97,87.15,976.85,321.49,2.64
19:07,9.96,86.21,976.8000000000001,321.44,2.63
19:08,9.95,87.47,976.85,321.49,2.64
19:09,9.84,87.28,976.8100000000001,321.45,2.63
19:10,9.76,88.32,976.8100000000001,321.45,2.63
19:11,9.69,88.39,976.83,321.47,2.64
19:12,9.62,89.3,976.86,321.5,2.64
19:13,9.59,90.04,976.82,321.46,2.64
19:14,9.45,90.89,976.89,321.53,2.64
19:15,9.44,89.58,976.82,321.46,2.64
19:16,9.47,90.39,976.87,321.51,2.64
19:17,9.38,90.95,976.91,321.55,2.64
19:18,9.41,90.61,976.86,321.5,2.64
19:19,9.37,91.36,976.87,321.51,2.64
19:20,9.33,90.05,976.88,321.52,2.64
19:21,9.27,90.65,976.88,321.52,2.64
19:22,9.24,89.57,976.86,321.5,2.64
19:23,9.2,89.67,976.87,321.51,2.64
19:24,327.69,655.35,1083.23,427.87,3.51
19:25,327.69,655.35,1083.23,427.87,3.51
19:26,327.69,655.35,1083.23,427.87,3.51
19:27,327.69,655.35,1083.23,427.87,3.51
19:28,327.69,655.35,1083.23,427.87,3.51
19:29,327.69,655.35,1083.23,427.87,3.51
19:30,327.69,655.35,1083.23,427.87,3.51
19:31,327.69,655.35,1083.23,427.87,3.51
19:32,327.69,655.35,1083.23,427.87,3.51
19:33,327.69,655.35,1083.23,427.87,3.51
19:34,327.69,655.35,1083.23,427.87,3.51
19:35,327.69,655.35,1083.23,427.87,3.51
19:36,327.69,655.35,1083.23,427.87,3.51
19:37,327.69,655.35,1083.23,427.87,3.51
19:38,327.69,655.35,1083.23,427.87,3.51
19:39,327.69,655.35,1083.23,427.87,3.51
19:40,327.69,655.35,1083.23,427.87,3.51
19:41,327.69,655.35,1083.23,427.87,3.51
19:42,327.69,655.35,1083.23,427.87,3.51
19:43,327.69,655.35,1083.23,427.87,3.51
19:44,327.69,655.35,1083.23,427.87,3.51
19:45,327.69,655.35,1083.23,427.87,3.51
19:46,327.69,655.35,1083.23,427.87,3.51
19:47,327.69,655.35,1083.23,427.87,3.51
19:48,327.69,655.35,1083.23,427.87,3.51
19:49,327.69,655.35,1083.23,427.87,3.51
19:50,327.69,655.35,1083.23,427.87,3.51
19:51,327.69,655.35,1083.23,427.87,3.51
19:52,327.69,655.35,1083.23,427.87,3.51
19:53,327.69,655.35,1083.23,427.87,3.51
19:54,327.69,655.35,1083.23,427.87,3.51
19:55,327.69,655.35,1083.23,427.87,3.51
19:56,327.69,655.35,1083.23,427.87,3.51
19:57,327.69,655.35,1083.23,427.87,3.51
19:58,327.69,655.35,1083.23,427.87,3.51
19:59,327.69,655.35,1083.23,427.87,3.51
20:00,327.69,655.35,1083.23,427.87,3.51
20:01,327.69,655.35,1083.23,427.87,3.51
20:02,327.69,655.35,1083.23,427.87,3.51
20:03,327.69,655.35,1083.23,427.87,3.51
20:04,327.69,655.35,1083.23,427.87,3.51
20:05,327.69,655.35,1083.23,427.87,3.51
20:06,327.69,655.35,1083.23,427.87,3.51
