Hora,Temperatura,Humidade,Pressao,Intensidade da Luz(lux),Intensidade da Luz(W/m2)
13:43,16.01,52.92,987.4300000000001,420417.83,3446.16
13:44,15.96,50.62,987.38,420417.78,3446.16
13:45,15.94,50.83,987.35,420417.75,3446.16
13:46,15.96,51.61,987.36,420417.76,3446.16
13:47,16.06,51.41,987.2900000000001,418451.61,3430.05
13:48,16.27,54.11,987.2900000000001,418451.61,3430.05
13:49,16.37,50.45,987.21,418451.53,3430.05
13:50,16.43,50.75,987.16,418451.48,3430.05
13:51,16.43,49.42,987.15,416485.39,3413.93
13:52,16.46,50.38,987.16,416485.4,3413.93
13:53,16.58,49.33,987.1700000000001,413863.97,3392.44
13:54,16.72,49.52,987.0600000000001,413863.86,3392.44
13:55,16.71,50.51,987.1,413863.9,3392.44
13:56,16.79,50.11,987.07,413863.87,3392.44
13:57,16.78,48.27,987,404033.4,3311.86
13:58,16.78,47.7,986.98,411897.7,3376.33
13:59,16.79,46.98,986.94,411897.66,3376.33
14:00,16.85,48.39,986.94,409931.58,3360.21
14:01,17.02,48.06,986.9300000000001,409931.57,3360.21
14:02,17.08,48.11,986.9,409931.54,3360.21
14:03,17.06,47.46,986.9,409931.54,3360.21
14:04,16.98,48.98,986.9300000000001,409931.57,3360.21
14:05,16.92,47.47,986.87,409931.51,3360.21
14:06,16.92,47.82,986.89,407965.45,3344.09
14:07,16.95,49.02,986.86,407965.42,3344.09
14:08,16.86,46.35,986.85,405999.33,3327.98
14:09,16.78,48.52,986.85,405999.33,3327.98
14:10,16.77,47.54,986.8100000000001,405999.29,3327.98
14:11,16.71,46.75,986.77,404033.17,3311.86
14:12,16.65,49.28,986.7900000000001,404033.19,3311.86
14:13,16.7,48.61,986.7900000000001,402067.11,3295.74
14:14,16.71,48.11,986.7900000000001,402067.11,3295.74
14:15,16.86,50.7,986.8100000000001,402067.13,3295.74
14:16,16.98,46.72,986.75,402067.07,3295.74
14:17,17.02,47.15,986.75,402067.07,3295.74
14:18,17.08,48.76,986.73,402067.05,3295.74
14:19,17.18,46.71,986.69,400100.93,3279.63
14:20,17.28,47.87,986.72,400100.96,3279.63
14:21,17.4,48.28,986.69,400100.93,3279.63
14:22,17.39,46.61,986.66,400100.9,3279.63
14:23,17.29,49.2,986.69,400100.93,3279.63
14:24,17.3,48.61,986.7,400100.94,3279.63
14:25,17.23,47.6,986.65,400100.89,3279.63
14:26,17.3,47.19,986.6800000000001,400100.92,3279.63
14:27,17.25,47.21,986.63,398134.79,3263.51
14:28,17.13,46.95,986.6,396168.68,3247.39
14:29,17.13,47.48,986.58,396168.66,3247.39
14:30,17.13,46.71,986.59,394202.59,3231.28
14:31,17.19,48.34,986.58,392236.5,3215.16
14:32,17.29,47.62,986.62,394202.62,3231.28
14:33,17.26,45.13,986.58,392236.5,3215.16
14:34,17.15,45.85,986.5600000000001,390270.4,3199.05
14:35,17.11,47.65,986.5600000000001,390270.4,3199.05
14:36,17.13,45.71,986.53,390270.37,3199.05
14:37,17.15,46.38,986.5,388304.26,3182.93
14:38,17.18,45.93,986.51,386338.19,3166.81
14:39,17.12,46.02,986.47,386338.15,3166.81
14:40,17.08,46.24,986.5,386338.18,3166.81
14:41,17.09,48.05,986.5500000000001,386338.23,3166.81
14:42,17.16,47.26,986.52,386338.2,3166.81
14:43,17.22,47.47,986.51,386338.19,3166.81
14:44,17.23,46.02,986.49,384372.09,3150.7
14:45,17.2,45.8,986.49,384372.09,3150.7
14:46,17.25,45.43,986.46,380439.9,3118.47
14:47,17.22,45.81,986.47,382405.99,3134.58
14:48,17.29,44.91,986.45,380439.89,3118.47
14:49,17.48,45.31,986.44,380439.88,3118.47
14:50,17.65,44.26,986.4,377818.4,3096.98
14:51,17.88,43.8,986.4,375852.32,3080.86
14:52,18.09,43.69,986.38,375852.3,3080.86
14:53,17.98,43.92,986.37,375852.29,3080.86
14:54,17.77,43.95,986.39,373886.23,3064.75
14:55,17.7,44.07,986.39,371920.15,3048.63
14:56,17.75,44.41,986.36,371920.12,3048.63
14:57,17.84,45.68,986.39,371920.15,3048.63
14:58,17.8,45.34,986.4,369954.08,3032.51
14:59,17.77,45.54,986.38,369954.06,3032.51
15:00,17.81,45.42,986.38,369954.06,3032.51
15:01,17.81,46.44,986.41,367988.01,3016.4
15:02,17.88,46.3,986.38,367987.98,3016.4
15:03,17.96,45.11,986.34,367987.94,3016.4
15:04,18.03,45.71,986.33,369954.01,3032.51
15:05,18.16,48.1,986.35,367987.95,3016.4
15:06,18.05,44.02,986.27,367987.87,3016.4
15:07,17.95,44.78,986.27,366021.79,3000.28
15:08,17.89,45.04,986.27,364055.71,2984.16
15:09,17.73,45.32,986.26,364055.7,2984.16
15:10,17.65,45.52,986.25,356191.37,2919.7
15:11,17.63,44.23,986.21,362089.57,2968.05
15:12,17.7,46.73,986.25,360123.53,2951.93
15:13,17.7,44.16,986.1700000000001,358157.37,2935.82
15:14,17.74,43.92,986.21,358157.41,2935.82
15:15,17.83,44.36,986.2,358157.4,2935.82
15:16,17.99,44.71,986.2,356191.32,2919.7
15:17,18.15,43.75,986.15,356191.27,2919.7
15:18,18.3,42.89,986.12,354225.16,2903.58
15:19,18.48,44.29,986.12,352259.08,2887.47
15:20,18.56,43.3,986.15,350293.03,2871.35
15:21,18.64,44.22,986.15,348326.95,2855.24
15:22,18.7,44.06,986.14,346360.86,2839.12
15:23,18.71,42.82,986.15,344394.79,2823
15:24,18.63,43.44,986.1700000000001,344394.81,2823
15:25,18.63,43.21,986.12,344394.76,2823
15:26,18.39,42.75,986.1,341773.3,2801.52
15:27,18.16,43.33,986.0400000000001,341773.24,2801.52
15:28,18.03,44.33,986.11,341773.31,2801.52
15:29,17.96,43.93,986.14,339807.26,2785.4
15:30,17.99,44.12,986.1800000000001,339807.3,2785.4
15:31,18.02,44.67,986.13,337841.17,2769.28
15:32,18.05,44.38,986.12,335875.08,2753.17
15:33,18.08,45.64,986.08,335875.04,2753.17
15:34,18.11,45.17,986.11,333908.99,2737.05
15:35,18.16,44.92,986.1,333908.98,2737.05
15:36,18.19,43.85,986.0600000000001,333908.94,2737.05
15:37,18.28,43.9,986.0400000000001,331942.84,2720.94
15:38,18.33,44.43,986.07,329976.79,2704.82
15:39,18.25,45.53,986.07,328010.71,2688.7
15:40,18.16,43.98,986.0500000000001,328010.69,2688.7
15:41,18.06,44.67,986.0600000000001,326044.62,2672.59
15:42,18.02,46.35,986.0600000000001,324078.54,2656.47
15:43,18.08,45.88,986,324078.48,2656.47
15:44,18.01,44.22,986.03,322112.43,2640.36
15:45,17.95,45.36,986.07,320146.39,2624.24
15:46,17.91,45.79,986.0600000000001,318180.3,2608.12
15:47,17.84,44.64,986.02,316214.18,2592.01
15:48,17.75,45.6,986.0500000000001,314248.13,2575.89
15:49,17.71,45.2,986.01,314248.09,2575.89
15:50,17.67,45.69,986.01,312282.01,2559.78
15:51,17.68,46.57,986.01,310315.93,2543.66
15:52,17.7,44.83,986.02,310315.94,2543.66
15:53,17.74,45.12,985.98,308349.82,2527.54
15:54,17.75,45.59,986.0500000000001,306383.81,2511.43
15:55,17.74,44.87,986.02,303762.34,2489.94
15:56,17.75,44.88,986,303762.32,2489.94
15:57,17.78,45.45,986.03,301796.27,2473.82
15:58,17.83,45.27,986.03,299830.19,2457.71
15:59,17.84,44.94,986.0400000000001,299830.2,2457.71
16:00,17.81,44.67,986.01,297864.09,2441.59
16:01,17.84,44.83,986.02,295898.02,2425.48
16:02,17.84,44.79,986.03,295898.03,2425.48
16:03,17.81,44.91,986.01,293931.93,2409.36
16:04,17.84,44.89,986.02,291965.86,2393.24
16:05,17.84,45.15,986.02,289999.78,2377.13
16:06,17.85,45.5,986.0600000000001,289999.82,2377.13
16:07,17.87,46.77,986.07,288033.75,2361.01
16:08,17.89,45.23,986.07,288033.75,2361.01
16:09,17.84,45.42,986.0600000000001,286067.66,2344.9
16:10,17.87,46.61,986.11,284101.63,2328.78
16:11,17.84,47.71,986.13,284101.65,2328.78
16:12,17.84,46.89,986.14,282135.58,2312.67
16:13,17.81,48.32,986.11,280169.47,2296.55
16:14,17.78,47.42,986.0600000000001,278203.34,2280.43
16:15,17.74,46.57,986.07,276237.27,2264.32
16:16,17.74,47.02,986.07,276237.27,2264.32
16:17,17.8,46.66,986.1,274271.22,2248.2
16:18,17.77,45.77,986.09,272305.13,2232.09
16:19,17.75,47.08,986.1,270339.06,2215.97
16:20,17.77,47.54,986.12,267717.64,2194.48
16:21,17.68,46.21,986.09,265751.53,2178.37
16:22,17.58,48.05,986.1,263785.46,2162.25
16:23,17.58,46.16,986.07,261819.35,2146.13
16:24,17.56,46.29,986.1,257887.22,2113.9
16:25,17.56,46.64,986.08,255921.12,2097.79
16:26,17.61,48.16,986.14,250022.94,2049.44
16:27,17.65,47.16,986.13,251989.01,2065.55
16:28,17.6,46.14,986.15,250022.95,2049.44
16:29,17.6,46.55,986.08,246746.08,2022.58
16:30,17.57,47.51,986.12,244780.04,2006.46
16:31,17.54,47.7,986.1,242158.58,1984.97
16:32,17.56,46.95,986.08,238881.76,1958.11
16:33,17.51,48.34,986.07,236915.67,1942
16:34,17.5,46.41,986.08,234294.24,1920.51
16:35,17.48,47.2,986.07,231672.79,1899.02
16:36,17.47,47,986.0500000000001,229706.69,1882.91
16:37,17.47,46.08,986.07,227740.63,1866.79
16:38,17.5,46.7,986.02,227085.22,1861.42
16:39,17.48,45.98,986,223808.4,1834.56
16:40,17.5,46.46,986.01,221842.33,1818.44
16:41,17.48,47.56,986.0400000000001,219876.28,1802.33
16:42,17.46,46.37,986.0400000000001,219220.92,1796.95
16:43,17.43,47.14,986.02,217910.18,1786.21
16:44,17.4,47.6,986.0400000000001,217254.84,1780.84
16:45,17.4,46.54,986.03,215288.75,1764.72
16:46,17.4,46.42,986.02,212667.3,1743.23
16:47,17.39,46.83,985.99,210045.83,1721.75
16:48,17.37,47.65,986.02,206769.06,1694.89
16:49,17.4,47.8,986.01,204802.97,1678.77
16:50,17.4,48.67,986,202836.88,1662.65
16:51,17.43,49.08,985.99,200870.79,1646.54
16:52,17.4,47.33,985.97,196938.61,1614.31
16:53,17.4,47.49,986,194972.56,1598.19
16:54,17.4,46.97,986,191695.76,1571.33
16:55,17.41,47,986.0400000000001,189074.36,1549.84
16:56,17.41,47.36,986.11,185797.63,1522.98
16:57,17.39,46.35,986.0500000000001,183176.13,1501.49
