0:39,18.47,11.54,13,3.83
1:40,17.84,11.54,13,3.82
2:39,17.37,11.54,13,3.82
3:39,16.9,11.54,13,3.82
4:39,16.48,11.65,14,3.82
5:39,16.08,11.69,14,3.82
6:39,16.08,11.69,14,3.83
7:39,18.52,11.81,13,3.92
8:40,21.32,11.85,13,3.98
9:39,23.99,11.85,13,4
10:40,26.78,11.9,13,4.02
11:39,29.81,11.96,12,4.01
12:39,31.58,11.85,12,3.99
13:39,34.14,11.85,11,3.98
14:39,35.39,11.85,11,3.97
15:39,35.68,11.85,11,3.96
