0:18,16.4,100,22.7,24.6,24.5,6.532663316582915,-2,96
1:21,17.4,100,22.4,24.3,24.4,6.532663316582915,-2,96
2:25,16.6,100,22,23.9,24.2,6.683417085427113,-2,96
3:28,15.8,100,21.6,23.8,24.1,6.934673366834148,-2,96
4:32,16.4,100,21.3,23.4,23.9,7.035175879396985,-2,96
5:34,16.6,100,21.1,23.3,23.8,7.5376884422110555,0.5,96
6:37,16.5,100,21,23,23.6,7.5376884422110555,14132.9,96
7:39,18.5,100,21.4,22.9,23.6,7.738693467336672,4.6,96
8:42,6503.6,0,21.8,22.8,23.4,8.040201005025125,346033.9,96
9:45,21.4,98.3,23.1,22.8,23.3,8.44221105527636,346033.9,96
10:48,29,65.8,25.3,22.9,23.2,9.246231155778883,346033.9,96
11:52,31.6,56.6,27.9,23.4,23.2,9.748743718592953,346033.9,95
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
12:56,30.5,59.9,28.1,24,23.2,9.045226130653266,346033.9,96
13:59,28.6,57.6,27.3,24.4,23.3,8.542713567839195,2.8,96
15:02,27.9,56.3,26.9,24.7,23.5,8.542713567839195,346033.9,96
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
18:12,25.1,63.3,25.7,24.9,23.8,7.587939698492474,3.2,96
