0:37,21.5,23.8,24,28.89795918367345,97
1:43,21,23.4,23.8,29.46938775510206,97
2:48,20.7,23,23.6,29.714285714285694,97
3:54,20,22.7,23.4,29.91836734693876,97
4:59,19.4,22.3,23.2,30.53061224489794,97
6:04,19,22,23,30.775510204081627,97
7:10,19.3,21.7,22.8,30.979591836734688,97
8:15,22.9,21.7,22.6,31.142857142857125,97
9:22,27.9,22.5,22.6,31.59183673469387,97
10:28,31.6,23.8,22.6,31.469387755102048,97
11:35,31.7,25,22.9,31.224489795918366,97
12:43,32.7,26.1,23.4,31.142857142857125,97
13:49,30.9,26.9,23.9,31.10204081632655,97
14:55,28.8,26.9,24.4,31.224489795918366,97
16:01,27.5,26.4,24.6,31.020408163265305,97
17:07,26.6,26.1,24.7,31.469387755102048,97
18:13,26.1,25.8,24.7,31.346938775510186,97
19:19,25.3,25.4,24.6,31.510204081632672,97
20:25,24.3,25.1,24.6,31.30612244897961,97
21:30,23.1,24.7,24.4,31.918367346938794,97
22:36,22.1,24.3,24.3,32.28571428571429,97
23:41,21.3,23.8,24.1,32.244897959183675,97
