0:27,25.5,27.1,26.4,26.466165413533826,95
1:35,24.6,26.8,26.4,26.50375939849624,95
2:42,24.1,26.4,26.3,26.466165413533826,95
3:49,23.4,26.1,26.2,26.541353383458652,95
4:57,23,25.9,26.1,26.541353383458652,95
6:04,22.4,25.5,26,26.57894736842107,95
7:11,22.1,25.3,25.8,26.57894736842107,95
8:18,22.7,25.1,25.7,26.466165413533826,95
9:26,24.1,24.9,25.6,26.353383458646622,95
10:34,26.3,25.1,25.5,26.541353383458652,95
Hora,Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Bateria (%)
11:42,27.7,25.3,25.4,26.16541353383459,95
12:50,27.8,25.6,25.4,26.31578947368421,95
13:58,28.2,25.8,25.4,26.31578947368421,95
15:07,29.6,26.1,25.5,26.20300751879701,95
16:15,32,26.5,25.6,25.864661654135322,95
17:25,35.3,27.3,25.7,25.714285714285708,95
18:34,36.8,28.1,25.9,25.67669172932329,95
19:42,35.4,28.6,26.1,25.601503759398504,95
20:50,32.8,28.9,26.4,25.413533834586474,95
21:57,30.4,28.7,26.7,25.338345864661648,95
23:05,28.8,28.4,26.8,25.30075187969923,95
