Hora,Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Bateria (%)
19:00,29.4,24.2,22.3,29.999999999999982,97
Hora,Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Bateria (%)
20:08,27.9,24.4,22.5,30.676691729323316,97
21:16,25.1,24.4,22.7,31.541353383458638,97
22:23,23.4,24.1,22.9,31.57894736842105,97
23:31,22.4,23.8,22.9,31.842105263157908,97
