0:45,19.7,91.3,24.6,25.1,24.4,5.250596658711217,-2,97
1:53,19.4,93.9,24.2,24.9,24.4,5.4892601431980905,-2,98
3:01,19.3,93.8,23.9,24.7,24.3,5.727923627684964,-2,97
4:09,18.6,94.1,23.6,24.5,24.2,5.966587112171838,-2,97
5:16,18.1,93.6,23.3,24.3,24.1,6.157517899761325,14.8,97
6:23,17.1,96.1,22.9,24.1,24,6.205250596658711,28651.8,97
7:30,20.5,91,22.6,23.9,23.9,6.443914081145585,346033.9,97
8:37,29.9,47.3,22.8,23.8,23.8,6.921241050119332,346033.9,97
9:45,29.1,48.7,23.6,23.6,23.7,7.159904534606206,346033.9,97
10:53,27.3,48.3,24.4,23.7,23.6,6.921241050119332,346033.9,97
12:01,30.8,43.8,25.3,23.8,23.6,6.682577565632458,346033.9,97
13:09,31.3,41.9,26,24.1,23.6,6.205250596658711,346033.9,97
14:17,31.7,50.4,26.3,24.4,23.6,5.727923627684964,346033.9,97
15:24,31.7,49.7,26.4,24.6,23.8,5.4892601431980905,346033.9,97
16:32,31.8,49.4,26.5,24.8,23.8,5.393794749403347,346033.9,97
17:40,30.9,48.3,26.5,24.9,23.9,5.346062052505961,346033.9,97
18:47,28.4,53.6,26.4,25,24,5.250596658711217,346033.9,97
19:54,25.9,60.3,26.2,25.1,24.1,5.250596658711217,55510.3,97
21:02,23.3,66.6,25.8,25.1,24.2,5.4892601431980905,3105.1,97
22:10,21.9,76.7,25.3,25.1,24.2,5.727923627684964,-2,97
23:18,20,82.5,24.9,24.9,24.3,6.014319809069224,-2,97
