Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
10:44,35.2,40.9,26.8,25.8,25.6,6.205250596658711,346033.9,96
11:53,35.6,40,28,26,25.6,4.701670644391419,346033.9,96
13:01,38.4,37,28.8,26.3,25.6,4.05727923627685,346033.9,96
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
14:10,36.3,39.5,29.6,26.6,25.6,3.3890214797136147,346033.9,96
15:18,34.1,38.9,29.8,26.9,25.7,3.1026252983293556,346033.9,96
16:26,34,37.2,29.7,27.3,25.9,3.1026252983293556,346033.9,96
17:33,33.9,35,29.5,27.4,26,3.1026252983293556,346033.9,96
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
18:41,33.5,38.2,29.4,27.5,26.1,3.2935560859188437,346033.9,96
19:48,29.7,49.6,29.3,27.6,26.3,3.1026252983293556,95070,96
20:55,26.6,61,28.9,27.6,26.3,3.174224343675407,5958.3,97
22:04,24.5,70.7,28.3,27.6,26.4,3.55608591885441,-2,97
23:12,23.2,72.2,27.8,27.6,26.4,3.818615751789976,-2,97
