1:02,20.7,90.8,24.8,24.9,24.1,5.011933174224343,-2,98
2:10,19.8,94.8,24.4,24.8,24.1,5.250596658711217,-2,98
3:18,19.3,95,24,24.6,24,5.4892601431980905,-2,98
4:26,18.4,96.8,23.6,24.4,23.9,5.727923627684964,-2,98
5:33,17.7,97.5,23.3,24.2,23.9,5.966587112171838,201.3,98
6:40,18,98.5,22.9,24,23.8,6.062052505966582,33733.8,98
7:47,25,76.1,22.7,23.8,23.7,6.443914081145585,346033.9,98
8:54,32.1,53,23.2,23.6,23.6,6.921241050119332,346033.9,97
10:03,35,45.2,24.4,23.6,23.5,6.921241050119332,346033.9,97
11:11,35,49,25.6,23.8,23.4,6.205250596658711,346033.9,97
12:20,36.2,45.8,26.7,24,23.4,5.4892601431980905,346033.9,97
13:29,6535.1,3299.5,27.7,24.4,23.5,5.083532219570395,346033.9,97
14:37,30.9,44.5,28.3,24.9,23.6,4.081145584725542,346033.9,97
15:45,30.8,49.2,27.9,25.3,23.8,4.05727923627685,253062.7,97
16:52,29.3,45.1,27.5,25.5,24.1,4.081145584725542,346033.9,97
17:59,28.2,46.7,27.1,25.6,24.2,4.2959427207637235,308913.7,97
19:07,27.4,46.1,26.8,25.6,24.3,4.2959427207637235,159667.6,97
20:14,25.4,54.4,26.5,25.6,24.4,4.2959427207637235,31649.7,97
21:21,23.2,67.8,26.1,25.5,24.4,4.534606205250597,344.1,97
22:29,21.6,78.6,25.6,25.4,24.4,4.77326968973747,-2,97
23:37,20.1,86.7,25.1,25.3,24.4,4.988066825775651,-2,98
