Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
12:36,40.7,41.4,26.3,23.3,22.7,5.536992840095476,346033.9,97
19:24,31,47.1,27.3,25.3,23.8,4.200477326968979,130295.9,98
20:31,27.2,60.4,26.9,25.4,23.9,4.05727923627685,23071.5,98
21:38,24.3,75.9,26.4,25.4,24,4.200477326968979,28.7,98
22:46,22.2,74.9,25.9,25.3,24.1,4.534606205250597,-2,98
23:54,21.1,88.7,25.3,25.2,24.1,4.701670644391419,-2,98
