0:07,18.6,90.3,26.4,26.6,26.4,11.722222222222236,-2,97
1:14,18.9,93.5,25.8,26.3,26.3,12.166666666666654,-2,97
2:22,18.3,95.8,25.3,25.9,26.1,12.222222222222221,-2,97
3:29,18,95.1,24.9,25.6,25.9,12.5,-2,97
4:36,17.3,95.5,24.5,25.3,25.8,12.777777777777779,-2,97
5:42,15.8,100,24.1,25,25.6,13.055555555555555,586.1,97
6:49,16,100,23.6,24.8,25.5,13.333333333333334,64946.1,97
7:55,23.1,79.2,23.4,24.5,25.3,13.61111111111111,346033.9,96
9:02,28.8,58.7,23.9,24.3,25.1,13.944444444444457,346033.9,96
10:09,28.6,57.3,24.9,24.2,24.9,13.88888888888889,346033.9,96
11:16,32.9,50.6,25.9,24.3,24.8,13.861111111111105,346033.9,96
12:24,31.1,52.1,27.3,24.6,24.8,13.055555555555555,346033.9,96
13:31,32.4,44.6,28.1,25.1,24.9,12.555555555555568,346033.9,96
14:39,34.9,45.3,28.5,25.5,25,12.5,48102.9,96
15:46,31.9,45,29.1,25.9,25.2,12.000000000000012,346033.9,96
16:54,33.4,43.8,29.3,26.2,25.3,11.69444444444445,346033.9,96
18:01,30.9,47.5,29.3,26.4,25.6,11.55555555555556,346033.9,96
19:08,27.9,57.4,28.9,26.6,25.7,11.38888888888889,346033.9,96
20:14,24.4,64.2,28.4,26.6,25.8,11.38888888888889,24979.2,96
21:21,22,72,27.6,26.5,25.9,11.416666666666671,296.6,96
22:28,20.8,77.5,26.9,26.4,25.9,11.38888888888889,-2,96
23:36,18.5,88.4,26.2,26.1,25.9,11.722222222222236,-2,97
