0:08,15.6,100,23.1,23.8,24.3,16.944444444444443,-2,96
1:15,15,100,22.6,23.6,24.2,17.22222222222222,-2,96
2:23,14.4,100,22.2,23.3,24.1,17.5,-2,96
3:30,14,100,21.8,23,23.9,17.77777777777778,-2,96
4:37,13.4,100,21.4,22.8,23.8,18.02777777777777,-2,96
5:43,12.8,100,21,22.5,23.6,18.555555555555543,679.1,96
6:49,1652.5,100,20.8,22.3,23.5,18.66666666666668,56910.2,96
7:56,20.9,95.9,20.7,22,23.3,18.97222222222221,346033.9,96
9:02,25.9,75.3,21.3,21.8,23.1,19.166666666666668,346033.9,96
10:09,29.1,63.2,22.5,21.9,23,18.88888888888889,346033.9,96
11:17,33.4,50.2,24.1,22.1,22.9,18.61111111111111,346033.9,96
12:25,36.6,42,25.8,22.6,22.9,18.055555555555557,346033.9,95
13:33,39.2,39,27.4,23.2,23.1,17.5,346033.9,95
14:41,40.1,37.9,28.7,23.9,23.3,16.805555555555557,346033.9,95
