Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
18:47,29.4,57,27.6,25.3,24,14.33333333333334,346033.9,98
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
19:54,27.4,64.8,27.1,25.3,24.1,14.444444444444445,193299.3,98
21:00,22.5,78.9,26.4,25.2,24.3,14.611111111111116,5175.8,98
22:08,20.8,85.8,25.7,25.1,24.4,14.972222222222218,-2,98
23:15,19.5,93,24.9,24.8,24.4,15.555555555555555,-2,98
