0:10,17,100,24.6,25.3,25.5,15,-2,96
1:17,17.5,100,24.1,24.9,25.4,15.277777777777779,-2,96
2:25,16.9,100,23.7,24.6,25.3,15.527777777777773,-2,96
3:32,16.4,100,23.3,24.4,25.1,15.277777777777779,-2,96
4:39,16.3,100,22.9,24.1,24.9,15.555555555555555,-2,96
5:46,16.7,100,22.7,23.8,24.8,18.500000000000004,637.8,96
6:52,17.3,100,22.5,23.6,24.6,18.61111111111111,48523.4,96
7:58,19.3,100,22.4,23.4,24.4,19.138888888888882,346033.9,96
9:05,21.3,101.6,22.6,23.3,24.3,19.166666666666668,346033.9,96
10:11,24,88.1,23.1,23.2,24.2,18.97222222222221,346033.9,96
11:18,27.9,78.8,23.9,23.2,24.1,18.88888888888889,346033.9,96
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
12:26,29.4,55.1,25.4,23.4,24,18.61111111111111,37047.2,96
13:33,28.3,53.1,26.4,23.9,24.1,17.77777777777778,346033.9,96
14:40,27.7,62.7,26.4,24.2,24.1,17.77777777777778,346033.9,96
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
18:02,29.1,47.1,27,24.9,24.6,17.22222222222222,346033.9,96
