Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
18:53,33.3,39.9,30.3,25.1,22.1,56.53846153846156,1.4,97
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
20:00,29.4,57.5,28.9,25.3,22.4,56.987179487179475,46155.4,97
21:06,22.9,76.8,25.7,24.9,22.7,57.05128205128205,1278.8,97
22:13,21.5,83.2,23.6,24.3,22.8,57.62820512820512,-2,97
23:20,19.3,98.4,22.4,23.6,22.7,58.333333333333336,-2,97
