0:33,14.9,100,20.2,22.3,22.6,48.81355932203382,-2,96
1:40,14.1,100,19.6,21.9,22.4,49.152542372881356,-2,96
2:46,13.8,100,19.1,21.6,22.3,49.152542372881356,-2,96
3:53,13.3,100,18.7,21.3,22.2,49.152542372881356,-2,96
4:59,6503.6,0,18.3,21,22,49.152542372881356,-2,96
6:05,12.4,100,17.9,20.8,21.9,50.847457627118644,2512.8,96
7:10,14.5,304.8,17.9,20.5,21.7,50.847457627118644,2.3,96
8:16,18,100,18.4,20.4,21.6,50.847457627118644,1.8,96
9:22,24,80,19.6,20.4,21.4,50.847457627118644,346033.9,96
10:28,29.7,54.4,22.8,20.6,21.4,50.847457627118644,42749.7,96
11:35,26.7,64.4,24.4,21.1,21.4,50.33898305084753,346033.9,96
12:41,28.1,63.2,23.8,21.6,21.4,49.152542372881356,346033.9,96
13:47,30.7,56.2,24.1,21.8,21.6,48.81355932203382,234816.2,96
14:54,36.9,39.2,26.8,22.3,21.7,48.81355932203382,5.1,96
