0:26,18.8,98.9,21.6,23.1,22.6,58.97435897435897,-2,97
1:33,17.7,100,20.9,22.6,22.4,59.743589743589766,-2,97
2:40,17.6,100,20.3,22.3,22.3,60.8974358974359,-2,97
3:47,17.1,100,19.9,21.9,22.1,61.53846153846154,-2,97
4:53,15.4,100,19.4,21.6,21.9,62.17948717948718,-2,97
5:59,14.4,100,18.8,21.3,21.8,63.269230769230795,1599.4,97
7:05,15.9,100,18.5,21,21.6,63.46153846153846,2.3,97
8:10,19.5,100,19.1,20.7,21.4,64.67948717948717,1.8,97
9:16,23.6,77.2,20.1,20.6,21.3,64.87179487179489,6,97
10:23,1667.4,65.4,23.6,20.9,21.3,66.02564102564102,46551.2,97
11:29,27.6,65.6,25.4,21.4,21.2,66.02564102564102,346033.9,97
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
14:48,35.8,45.5,26.7,22.3,21.5,67.3076923076923,5.1,97
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
15:55,43.2,32.1,32.1,23.4,21.7,68.26923076923077,346033.9,97
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
17:03,45.3,18.5,35.2,25.1,22,15.593220338983128,5.1,97
