0:16,17.1,94.8,20.5,24.3,24.6,21.693548387096754,96
1:22,16.2,100,19.6,23.8,24.5,21.774193548387096,96
2:28,16.9,98.5,19.4,23.3,24.3,22.419354838709683,96
3:35,17,100,19.6,23,24.1,22.459677419354858,96
4:41,16.2,100,19.3,22.8,23.9,22.782258064516128,96
5:47,15.5,100,18.6,22.6,23.8,23.18548387096774,96
6:53,16.4,100,18.8,22.3,23.6,23.22580645161291,96
8:00,19.2,91.5,20.5,22.1,23.4,23.427419354838715,96
9:06,22.2,81.6,22.7,22.3,23.3,23.34677419354838,96
10:13,29.1,58.4,31.1,22.9,23.3,22.62096774193549,95
11:21,30.2,47.3,37.3,24.4,23.3,22.21774193548388,95
12:29,27.9,54.3,35.8,26.1,23.6,21.814516129032267,96
13:37,31.6,46.7,34.5,26.9,23.9,21.048387096774213,95
14:44,28.1,52.1,33.4,27.3,24.3,20.9274193548387,96
15:51,25.4,60.6,29.8,27.2,24.6,21.41129032258065,96
16:58,24.3,63.4,28.1,26.8,24.8,21.048387096774213,96
18:04,23.3,62.6,26.4,26.3,24.8,20.88709677419353,96
