Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
18:45,35,41.8,24.9,23.6,22,55.9298245614035,346033.9,99
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
19:50,26.8,62.8,24.9,23.5,22.1,56.98245614035087,142737,99
20:54,23.3,75.4,24.4,23.5,22.2,58.73684210526314,8543.2,99
21:58,21.6,80.1,23.7,23.4,22.3,60.35087719298246,0.9,99
23:03,19.8,91.8,23,23.3,22.3,61.47368421052633,-2,99
