Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
18:51,36.8,42.6,28.3,24.7,23,11.682242990654206,11479.7,97
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
19:58,30.2,57.2,28.3,25.1,23.3,11.448598130841122,4870.5,98
21:04,22.4,78,26.9,25.3,23.5,11.214953271028037,132.5,98
22:11,20.8,85.3,25.6,25.1,23.7,11.401869158878494,-2,98
23:18,18.9,100,24.6,24.9,23.8,11.448598130841122,-2,98
