0:29,-2,-2,24.6,25.1,24.4,14.452214452214452,-2,97
1:36,-2,-2,24,24.8,24.4,14.685314685314685,-2,97
2:42,-2,-2,23.6,24.6,24.3,15.128205128205124,-2,97
3:49,-2,-2,23.3,24.4,24.2,15.337995337995327,-2,97
4:56,-2,-2,23,24.2,24.1,15.407925407925411,-2,96
6:01,-2,-2,22.7,24,23.9,15.757575757575761,0.9,97
7:06,-2,-2,22.5,23.8,23.8,15.85081585081585,1.4,97
8:12,-2,-2,22.4,23.6,23.7,16.083916083916083,161320.9,96
9:18,-2,-2,22.5,23.5,23.6,16.317016317016318,5.1,96
10:24,-2,-2,22.8,23.4,23.5,16.55011655011655,346033.9,96
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
11:30,-2,-2,23.4,23.4,23.4,16.55011655011655,2.8,96
12:36,-2,-2,24.2,23.5,23.4,16.55011655011655,3.7,96
13:42,-2,-2,25.1,23.7,23.4,16.82983682983684,3.7,96
14:49,-2,-2,26.4,24.1,23.4,16.64335664335664,346033.9,96
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
15:55,-2,-2,26.6,24.5,23.5,16.55011655011655,346033.9,96
17:01,-2,-2,26.4,24.8,23.7,16.317016317016318,346033.9,96
18:07,-2,-2,26.1,24.9,23.8,16.10722610722611,3.7,96
Hora,Temperatura do Ar (ºC),Humidade do Ar (%),Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Intensidade luminosa (lux),Bateria (%)
20:18,-2,-2,24.9,24.8,23.9,16.317016317016318,1.4,96
21:24,-2,-2,24.4,24.7,24,16.55011655011655,38.9,96
22:30,-2,-2,23.9,24.5,24,16.55011655011655,-2,96
23:37,-2,-2,23.4,24.3,23.9,16.689976689976696,-2,96
