Hora,Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Bateria (%)
18:54,24,23,21.8,18.52830188679246,96
Hora,Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Bateria (%)
20:01,24,23,21.8,19.886792452830207,97
21:07,23.3,22.9,21.8,20.8301886792453,97
22:13,22.6,22.8,21.9,22.33962264150945,97
23:19,21.9,22.6,21.9,23.43396226415095,96
