0:33,27.2,27.3,26.3,23.88679245283017,94
1:40,26.6,27.1,26.3,23.62264150943397,94
2:46,26,26.8,26.2,18.15094339622642,94
3:52,25.4,26.5,26.1,18.33962264150944,94
4:58,24.9,26.3,26,18.45283018867924,94
6:04,24.3,26,25.8,18.603773584905642,94
7:10,23.9,25.8,25.8,18.641509433962256,94
8:16,25.6,25.6,25.6,18.33962264150944,94
9:23,28.4,25.6,25.4,17.92452830188679,94
10:30,31,26.1,25.4,17.547169811320753,94
11:38,32.5,26.6,25.4,17.05660377358492,94
Hora,Temperatura do Solo 10cm (ºC),Temperatura do Solo 20cm (ºC),Temperatura do Solo 30cm (ºC),Humidade do Solo (%),Bateria (%)
12:45,32.7,27.3,25.6,16.83018867924529,94
13:52,31.9,27.8,25.8,16.83018867924529,94
